REGION,_REGION,TIMESLICE,FUEL,YEAR,VALUE
Globe,Globe,IN,PAP,2019,-0.0
Globe,Globe,IN,PAP,2020,-0.0
Globe,Globe,IN,PAP,2021,-0.0
Globe,Globe,IN,PAP,2022,-0.0
Globe,Globe,IN,PAP,2023,-0.0
Globe,Globe,IN,PAP,2024,-0.0
Globe,Globe,IN,PAP,2025,-0.0
Globe,Globe,IN,PAP,2026,-0.0
Globe,Globe,IN,PAP,2027,-0.0
Globe,Globe,IN,PAP,2028,-0.0
Globe,Globe,IN,PAP,2029,-0.0
Globe,Globe,IN,PAP,2030,-0.0
Globe,Globe,IN,PAP,2031,-0.0
Globe,Globe,IN,PAP,2032,-0.0
Globe,Globe,IN,PAP,2033,-0.0
Globe,Globe,IN,PAP,2034,-0.0
Globe,Globe,IN,PAP,2035,-0.0
Globe,Globe,IN,PAP,2036,-0.0
Globe,Globe,IN,PAP,2037,-0.0
Globe,Globe,IN,PAP,2038,-0.0
Globe,Globe,IN,PAP,2039,-0.0
Globe,Globe,IN,PAP,2040,-0.0
Globe,Globe,IN,PAP,2041,-0.0
Globe,Globe,IN,PAP,2042,-0.0
Globe,Globe,IN,PAP,2043,-0.0
Globe,Globe,IN,PAP,2044,-0.0
Globe,Globe,IN,PAP,2045,-0.0
Globe,Globe,IN,PAP,2046,-0.0
Globe,Globe,IN,PAP,2047,-0.0
Globe,Globe,IN,PAP,2048,-0.0
Globe,Globe,IN,PAP,2049,-0.0
Globe,Globe,IN,PAP,2050,-0.0
Globe,Globe,IN,PAP,2051,-0.0
Globe,Globe,IN,PAP,2052,-0.0
Globe,Globe,IN,PAP,2053,-0.0
Globe,Globe,IN,PAP,2054,-0.0
Globe,Globe,IN,PAP,2055,-0.0
Globe,Globe,IN,PAP,2056,-0.0
Globe,Globe,IN,PAP,2057,-0.0
Globe,Globe,IN,PAP,2058,-0.0
Globe,Globe,IN,PAP,2059,-0.0
Globe,Globe,IN,PAP,2060,-0.0
Globe,Globe,IN,PAP,2061,-0.0
Globe,Globe,IN,PAP,2062,-0.0
Globe,Globe,IN,PAP,2063,-0.0
Globe,Globe,IN,PAP,2064,-0.0
Globe,Globe,IN,PAP,2065,-0.0
Globe,Globe,IN,PAP,2066,-0.0
Globe,Globe,IN,PAP,2067,-0.0
Globe,Globe,IN,PAP,2068,-0.0
Globe,Globe,IN,PAP,2069,-0.0
Globe,Globe,IN,PAP,2070,-0.0
Globe,Globe,IN,PET,2010,-0.0
Globe,Globe,IN,PET,2011,-0.0
Globe,Globe,IN,PET,2012,-0.0
Globe,Globe,IN,PET,2013,-0.0
Globe,Globe,IN,PET,2014,-0.0
Globe,Globe,IN,PET,2015,-0.0
Globe,Globe,IN,PET,2016,-0.0
Globe,Globe,IN,PET,2017,-0.0
Globe,Globe,IN,PET,2018,-0.0
Globe,Globe,IN,PET,2019,-0.0
Globe,Globe,IN,PET,2020,-0.0
Globe,Globe,IN,PET,2021,-0.0
Globe,Globe,IN,PET,2022,-0.0
Globe,Globe,IN,PET,2023,-0.0
Globe,Globe,IN,PET,2024,-0.0
Globe,Globe,IN,PET,2025,-0.0
Globe,Globe,IN,PET,2026,-0.0
Globe,Globe,IN,PET,2027,-0.0
Globe,Globe,IN,PET,2028,-0.0
Globe,Globe,IN,PET,2029,-0.0
Globe,Globe,IN,PET,2030,-0.0
Globe,Globe,IN,PET,2031,-0.0
Globe,Globe,IN,PET,2032,-0.0
Globe,Globe,IN,PET,2033,-0.0
Globe,Globe,IN,PET,2034,-0.0
Globe,Globe,IN,PET,2035,-0.0
Globe,Globe,IN,PET,2036,-0.0
Globe,Globe,IN,PET,2037,-0.0
Globe,Globe,IN,PET,2038,-0.0
Globe,Globe,IN,PET,2039,-0.0
Globe,Globe,IN,PET,2040,-0.0
Globe,Globe,IN,PET,2041,-0.0
Globe,Globe,IN,PET,2042,-0.0
Globe,Globe,IN,PET,2043,-0.0
Globe,Globe,IN,PET,2044,-0.0
Globe,Globe,IN,PET,2045,-0.0
Globe,Globe,IN,PET,2046,-0.0
Globe,Globe,IN,PET,2047,-0.0
Globe,Globe,IN,PET,2048,-0.0
Globe,Globe,IN,PET,2049,-0.0
Globe,Globe,IN,PET,2050,-0.0
Globe,Globe,IN,PET,2051,-0.0
Globe,Globe,IN,PET,2052,-0.0
Globe,Globe,IN,PET,2053,-0.0
Globe,Globe,IN,PET,2054,-0.0
Globe,Globe,IN,PET,2055,-0.0
Globe,Globe,IN,PET,2056,-0.0
Globe,Globe,IN,PET,2057,-0.0
Globe,Globe,IN,PET,2058,-0.0
Globe,Globe,IN,PET,2059,-0.0
Globe,Globe,IN,PET,2060,-0.0
Globe,Globe,IN,PET,2061,-0.0
Globe,Globe,IN,PET,2062,-0.0
Globe,Globe,IN,PET,2063,-0.0
Globe,Globe,IN,PET,2064,-0.0
Globe,Globe,IN,PET,2065,-0.0
Globe,Globe,IN,PET,2066,-0.0
Globe,Globe,IN,PET,2067,-0.0
Globe,Globe,IN,PET,2068,-0.0
Globe,Globe,IN,PET,2069,-0.0
Globe,Globe,IN,PET,2070,-0.0
Globe,Globe,IN,STE,2010,-0.0
Globe,Globe,IN,STE,2011,-0.0
Globe,Globe,IN,STE,2012,-0.0
Globe,Globe,IN,STE,2013,-0.0
Globe,Globe,IN,STE,2014,-0.0
Globe,Globe,IN,STE,2015,-0.0
Globe,Globe,IN,STE,2016,-0.0
Globe,Globe,IN,STE,2017,-0.0
Globe,Globe,IN,STE,2018,-0.0
Globe,Globe,IN,STE,2019,-0.0
Globe,Globe,IN,STE,2020,-0.0
Globe,Globe,IN,STE,2021,-0.0
Globe,Globe,IN,STE,2022,-0.0
Globe,Globe,IN,STE,2023,-0.0
Globe,Globe,IN,STE,2024,-0.0
Globe,Globe,IN,STE,2025,-0.0
Globe,Globe,IN,STE,2026,-0.0
Globe,Globe,IN,STE,2027,-0.0
Globe,Globe,IN,STE,2028,-0.0
Globe,Globe,IN,STE,2029,-0.0
Globe,Globe,IN,STE,2030,-0.0
Globe,Globe,IN,STE,2031,-0.0
Globe,Globe,IN,STE,2032,-0.0
Globe,Globe,IN,STE,2033,-0.0
Globe,Globe,IN,STE,2034,-0.0
Globe,Globe,IN,STE,2035,-0.0
Globe,Globe,IN,STE,2036,-0.0
Globe,Globe,IN,STE,2037,-0.0
Globe,Globe,IN,STE,2038,-0.0
Globe,Globe,IN,STE,2039,-0.0
Globe,Globe,IN,STE,2040,-0.0
Globe,Globe,IN,STE,2041,-0.0
Globe,Globe,IN,STE,2042,-0.0
Globe,Globe,IN,STE,2043,-0.0
Globe,Globe,IN,STE,2044,-0.0
Globe,Globe,IN,STE,2045,-0.0
Globe,Globe,IN,STE,2046,-0.0
Globe,Globe,IN,STE,2047,-0.0
Globe,Globe,IN,STE,2048,-0.0
Globe,Globe,IN,STE,2049,-0.0
Globe,Globe,IN,STE,2050,-0.0
Globe,Globe,IN,STE,2051,-0.0
Globe,Globe,IN,STE,2052,-0.0
Globe,Globe,IN,STE,2053,-0.0
Globe,Globe,IN,STE,2054,-0.0
Globe,Globe,IN,STE,2055,-0.0
Globe,Globe,IN,STE,2056,-0.0
Globe,Globe,IN,STE,2057,-0.0
Globe,Globe,IN,STE,2058,-0.0
Globe,Globe,IN,STE,2059,-0.0
Globe,Globe,IN,STE,2060,-0.0
Globe,Globe,IN,STE,2061,-0.0
Globe,Globe,IN,STE,2062,-0.0
Globe,Globe,IN,STE,2063,-0.0
Globe,Globe,IN,STE,2064,-0.0
Globe,Globe,IN,STE,2065,-0.0
Globe,Globe,IN,STE,2066,-0.0
Globe,Globe,IN,STE,2067,-0.0
Globe,Globe,IN,STE,2068,-0.0
Globe,Globe,IN,STE,2069,-0.0
Globe,Globe,IN,STE,2070,-0.0
Globe,Globe,IN,VFOO,2010,-0.0
Globe,Globe,IN,VFOO,2011,-0.0
Globe,Globe,IN,VFOO,2012,-0.0
Globe,Globe,IN,VFOO,2013,-0.0
Globe,Globe,IN,VFOO,2014,-0.0
Globe,Globe,IN,VFOO,2015,-0.0
Globe,Globe,IN,VFOO,2016,-0.0
Globe,Globe,IN,VFOO,2017,-0.0
Globe,Globe,IN,VFOO,2018,-0.0
Globe,Globe,IN,VFOO,2019,-0.0
Globe,Globe,IN,VFOO,2020,-0.0
Globe,Globe,IN,VFOO,2021,-0.0
Globe,Globe,IN,VFOO,2022,-0.0
Globe,Globe,IN,VFOO,2023,-0.0
Globe,Globe,IN,VFOO,2024,-0.0
Globe,Globe,IN,VFOO,2025,-0.0
Globe,Globe,IN,VFOO,2026,-0.0
Globe,Globe,IN,VFOO,2027,-0.0
Globe,Globe,IN,VFOO,2028,-0.0
Globe,Globe,IN,VFOO,2029,-0.0
Globe,Globe,IN,VFOO,2030,-0.0
Globe,Globe,IN,VFOO,2031,-0.0
Globe,Globe,IN,VFOO,2032,-0.0
Globe,Globe,IN,VFOO,2033,-0.0
Globe,Globe,IN,VFOO,2034,-0.0
Globe,Globe,IN,VFOO,2035,-0.0
Globe,Globe,IN,VFOO,2036,-0.0
Globe,Globe,IN,VFOO,2037,-0.0
Globe,Globe,IN,VFOO,2038,-0.0
Globe,Globe,IN,VFOO,2039,-0.0
Globe,Globe,IN,VFOO,2040,-0.0
Globe,Globe,IN,VFOO,2041,-0.0
Globe,Globe,IN,VFOO,2042,-0.0
Globe,Globe,IN,VFOO,2043,-0.0
Globe,Globe,IN,VFOO,2044,-0.0
Globe,Globe,IN,VFOO,2045,-0.0
Globe,Globe,IN,VFOO,2046,-0.0
Globe,Globe,IN,VFOO,2047,-0.0
Globe,Globe,IN,VFOO,2048,-0.0
Globe,Globe,IN,VFOO,2049,-0.0
Globe,Globe,IN,VFOO,2050,-0.0
Globe,Globe,IN,VFOO,2051,-0.0
Globe,Globe,IN,VFOO,2052,-0.0
Globe,Globe,IN,VFOO,2053,-0.0
Globe,Globe,IN,VFOO,2054,-0.0
Globe,Globe,IN,VFOO,2055,-0.0
Globe,Globe,IN,VFOO,2056,-0.0
Globe,Globe,IN,VFOO,2057,-0.0
Globe,Globe,IN,VFOO,2058,-0.0
Globe,Globe,IN,VFOO,2059,-0.0
Globe,Globe,IN,VFOO,2060,-0.0
Globe,Globe,IN,VFOO,2061,-0.0
Globe,Globe,IN,VFOO,2062,-0.0
Globe,Globe,IN,VFOO,2063,-0.0
Globe,Globe,IN,VFOO,2064,-0.0
Globe,Globe,IN,VFOO,2065,-0.0
Globe,Globe,IN,VFOO,2066,-0.0
Globe,Globe,IN,VFOO,2067,-0.0
Globe,Globe,IN,VFOO,2068,-0.0
Globe,Globe,IN,VFOO,2069,-0.0
Globe,Globe,IN,VFOO,2070,-0.0
Globe,Globe,IN,VFOO_P_LA1,2010,-0.0
Globe,Globe,IN,VFOO_P_LA1,2011,-0.0
Globe,Globe,IN,VFOO_P_LA1,2012,-0.0
Globe,Globe,IN,VFOO_P_LA1,2013,-0.0
Globe,Globe,IN,VFOO_P_LA1,2014,-0.0
Globe,Globe,IN,VFOO_P_LA1,2015,-0.0
Globe,Globe,IN,VFOO_P_LA1,2016,-0.0
Globe,Globe,IN,VFOO_P_LA1,2017,-0.0
Globe,Globe,IN,VFOO_P_LA1,2018,-0.0
Globe,Globe,IN,VFOO_P_LA1,2019,-0.0
Globe,Globe,IN,VFOO_P_LA1,2020,-0.0
Globe,Globe,IN,VFOO_P_LA1,2021,-0.0
Globe,Globe,IN,VFOO_P_LA1,2022,-0.0
Globe,Globe,IN,VFOO_P_LA1,2023,-0.0
Globe,Globe,IN,VFOO_P_LA1,2024,-0.0
Globe,Globe,IN,VFOO_P_LA1,2025,-0.0
Globe,Globe,IN,VFOO_P_LA1,2026,-0.0
Globe,Globe,IN,VFOO_P_LA1,2027,-0.0
Globe,Globe,IN,VFOO_P_LA1,2028,-0.0
Globe,Globe,IN,VFOO_P_LA1,2029,-0.0
Globe,Globe,IN,VFOO_P_LA1,2030,-0.0
Globe,Globe,IN,VFOO_P_LA1,2031,-0.0
Globe,Globe,IN,VFOO_P_LA1,2032,-0.0
Globe,Globe,IN,VFOO_P_LA1,2033,-0.0
Globe,Globe,IN,VFOO_P_LA1,2034,-0.0
Globe,Globe,IN,VFOO_P_LA1,2035,-0.0
Globe,Globe,IN,VFOO_P_LA1,2036,-0.0
Globe,Globe,IN,VFOO_P_LA1,2037,-0.0
Globe,Globe,IN,VFOO_P_LA1,2038,-0.0
Globe,Globe,IN,VFOO_P_LA1,2039,-0.0
Globe,Globe,IN,VFOO_P_LA1,2040,-0.0
Globe,Globe,IN,VFOO_P_LA1,2041,-0.0
Globe,Globe,IN,VFOO_P_LA1,2042,-0.0
Globe,Globe,IN,VFOO_P_LA1,2043,-0.0
Globe,Globe,IN,VFOO_P_LA1,2044,-0.0
Globe,Globe,IN,VFOO_P_LA1,2045,-0.0
Globe,Globe,IN,VFOO_P_LA1,2046,-0.0
Globe,Globe,IN,VFOO_P_LA1,2047,-0.0
Globe,Globe,IN,VFOO_P_LA1,2048,-0.0
Globe,Globe,IN,VFOO_P_LA1,2049,-0.0
Globe,Globe,IN,VFOO_P_LA1,2050,-0.0
Globe,Globe,IN,VFOO_P_LA1,2051,-0.0
Globe,Globe,IN,VFOO_P_LA1,2052,-0.0
Globe,Globe,IN,VFOO_P_LA1,2053,-0.0
Globe,Globe,IN,VFOO_P_LA1,2054,-0.0
Globe,Globe,IN,VFOO_P_LA1,2055,-0.0
Globe,Globe,IN,VFOO_P_LA1,2056,-0.0
Globe,Globe,IN,VFOO_P_LA1,2057,-0.0
Globe,Globe,IN,VFOO_P_LA1,2058,-0.0
Globe,Globe,IN,VFOO_P_LA1,2059,-0.0
Globe,Globe,IN,VFOO_P_LA1,2060,-0.0
Globe,Globe,IN,VFOO_P_LA1,2061,-0.0
Globe,Globe,IN,VFOO_P_LA1,2062,-0.0
Globe,Globe,IN,VFOO_P_LA1,2063,-0.0
Globe,Globe,IN,VFOO_P_LA1,2064,-0.0
Globe,Globe,IN,VFOO_P_LA1,2065,-0.0
Globe,Globe,IN,VFOO_P_LA1,2066,-0.0
Globe,Globe,IN,VFOO_P_LA1,2067,-0.0
Globe,Globe,IN,VFOO_P_LA1,2068,-0.0
Globe,Globe,IN,VFOO_P_LA1,2069,-0.0
Globe,Globe,IN,VFOO_P_LA1,2070,-0.0
Globe,Globe,IN,XALU,2010,-0.0
Globe,Globe,IN,XALU,2011,-0.0
Globe,Globe,IN,XALU,2012,-0.0
Globe,Globe,IN,XALU,2013,-0.0
Globe,Globe,IN,XALU,2014,-0.0
Globe,Globe,IN,XALU,2015,-0.0
Globe,Globe,IN,XALU,2016,-0.0
Globe,Globe,IN,XALU,2017,-0.0
Globe,Globe,IN,XALU,2018,-0.0
Globe,Globe,IN,XALU,2019,-0.0
Globe,Globe,IN,XALU,2020,-0.0
Globe,Globe,IN,XALU,2021,-0.0
Globe,Globe,IN,XALU,2022,-0.0
Globe,Globe,IN,XALU,2023,-0.0
Globe,Globe,IN,XALU,2024,-0.0
Globe,Globe,IN,XALU,2025,-0.0
Globe,Globe,IN,XALU,2026,-0.0
Globe,Globe,IN,XALU,2027,-0.0
Globe,Globe,IN,XALU,2028,-0.0
Globe,Globe,IN,XALU,2029,-0.0
Globe,Globe,IN,XALU,2030,-0.0
Globe,Globe,IN,XALU,2031,-0.0
Globe,Globe,IN,XALU,2032,-0.0
Globe,Globe,IN,XALU,2033,-0.0
Globe,Globe,IN,XALU,2034,-0.0
Globe,Globe,IN,XALU,2035,-0.0
Globe,Globe,IN,XALU,2036,-0.0
Globe,Globe,IN,XALU,2037,-0.0
Globe,Globe,IN,XALU,2038,-0.0
Globe,Globe,IN,XALU,2039,-0.0
Globe,Globe,IN,XALU,2040,-0.0
Globe,Globe,IN,XALU,2041,-0.0
Globe,Globe,IN,XALU,2042,-0.0
Globe,Globe,IN,XALU,2043,-0.0
Globe,Globe,IN,XALU,2044,-0.0
Globe,Globe,IN,XALU,2045,-0.0
Globe,Globe,IN,XALU,2046,-0.0
Globe,Globe,IN,XALU,2047,-0.0
Globe,Globe,IN,XALU,2048,-0.0
Globe,Globe,IN,XALU,2049,-0.0
Globe,Globe,IN,XALU,2050,-0.0
Globe,Globe,IN,XALU,2051,-0.0
Globe,Globe,IN,XALU,2052,-0.0
Globe,Globe,IN,XALU,2053,-0.0
Globe,Globe,IN,XALU,2054,-0.0
Globe,Globe,IN,XALU,2055,-0.0
Globe,Globe,IN,XALU,2056,-0.0
Globe,Globe,IN,XALU,2057,-0.0
Globe,Globe,IN,XALU,2058,-0.0
Globe,Globe,IN,XALU,2059,-0.0
Globe,Globe,IN,XALU,2060,-0.0
Globe,Globe,IN,XALU,2061,-0.0
Globe,Globe,IN,XALU,2062,-0.0
Globe,Globe,IN,XALU,2063,-0.0
Globe,Globe,IN,XALU,2064,-0.0
Globe,Globe,IN,XALU,2065,-0.0
Globe,Globe,IN,XALU,2066,-0.0
Globe,Globe,IN,XALU,2067,-0.0
Globe,Globe,IN,XALU,2068,-0.0
Globe,Globe,IN,XALU,2069,-0.0
Globe,Globe,IN,XALU,2070,-0.0
Globe,Globe,IN,XCEM,2010,-0.0
Globe,Globe,IN,XCEM,2011,-0.0
Globe,Globe,IN,XCEM,2012,-0.0
Globe,Globe,IN,XCEM,2013,-0.0
Globe,Globe,IN,XCEM,2014,-0.0
Globe,Globe,IN,XCEM,2015,-0.0
Globe,Globe,IN,XCEM,2016,-0.0
Globe,Globe,IN,XCEM,2017,-0.0
Globe,Globe,IN,XCEM,2018,-0.0
Globe,Globe,IN,XCEM,2019,-0.0
Globe,Globe,IN,XCEM,2020,-0.0
Globe,Globe,IN,XCEM,2021,-0.0
Globe,Globe,IN,XCEM,2022,-0.0
Globe,Globe,IN,XCEM,2023,-0.0
Globe,Globe,IN,XCEM,2024,-0.0
Globe,Globe,IN,XCEM,2025,-0.0
Globe,Globe,IN,XCEM,2026,-0.0
Globe,Globe,IN,XCEM,2027,-0.0
Globe,Globe,IN,XCEM,2028,-0.0
Globe,Globe,IN,XCEM,2029,-0.0
Globe,Globe,IN,XCEM,2030,-0.0
Globe,Globe,IN,XCEM,2031,-0.0
Globe,Globe,IN,XCEM,2032,-0.0
Globe,Globe,IN,XCEM,2033,-0.0
Globe,Globe,IN,XCEM,2034,-0.0
Globe,Globe,IN,XCEM,2035,-0.0
Globe,Globe,IN,XCEM,2036,-0.0
Globe,Globe,IN,XCEM,2037,-0.0
Globe,Globe,IN,XCEM,2038,-0.0
Globe,Globe,IN,XCEM,2039,-0.0
Globe,Globe,IN,XCEM,2040,-0.0
Globe,Globe,IN,XCEM,2041,-0.0
Globe,Globe,IN,XCEM,2042,-0.0
Globe,Globe,IN,XCEM,2043,-0.0
Globe,Globe,IN,XCEM,2044,-0.0
Globe,Globe,IN,XCEM,2045,-0.0
Globe,Globe,IN,XCEM,2046,-0.0
Globe,Globe,IN,XCEM,2047,-0.0
Globe,Globe,IN,XCEM,2048,-0.0
Globe,Globe,IN,XCEM,2049,-0.0
Globe,Globe,IN,XCEM,2050,-0.0
Globe,Globe,IN,XCEM,2051,-0.0
Globe,Globe,IN,XCEM,2052,-0.0
Globe,Globe,IN,XCEM,2053,-0.0
Globe,Globe,IN,XCEM,2054,-0.0
Globe,Globe,IN,XCEM,2055,-0.0
Globe,Globe,IN,XCEM,2056,-0.0
Globe,Globe,IN,XCEM,2057,-0.0
Globe,Globe,IN,XCEM,2058,-0.0
Globe,Globe,IN,XCEM,2059,-0.0
Globe,Globe,IN,XCEM,2060,-0.0
Globe,Globe,IN,XCEM,2061,-0.0
Globe,Globe,IN,XCEM,2062,-0.0
Globe,Globe,IN,XCEM,2063,-0.0
Globe,Globe,IN,XCEM,2064,-0.0
Globe,Globe,IN,XCEM,2065,-0.0
Globe,Globe,IN,XCEM,2066,-0.0
Globe,Globe,IN,XCEM,2067,-0.0
Globe,Globe,IN,XCEM,2068,-0.0
Globe,Globe,IN,XCEM,2069,-0.0
Globe,Globe,IN,XCEM,2070,-0.0
Globe,Globe,IN,XPHO,2010,-0.0
Globe,Globe,IN,XPHO,2011,-0.0
Globe,Globe,IN,XPHO,2012,-0.0
Globe,Globe,IN,XPHO,2013,-0.0
Globe,Globe,IN,XPHO,2014,-0.0
Globe,Globe,IN,XPHO,2015,-0.0
Globe,Globe,IN,XPHO,2016,-0.0
Globe,Globe,IN,XPHO,2017,-0.0
Globe,Globe,IN,XPHO,2018,-0.0
Globe,Globe,IN,XPHO,2019,-0.0
Globe,Globe,IN,XPHO,2020,-0.0
Globe,Globe,IN,XPHO,2021,-0.0
Globe,Globe,IN,XPHO,2022,-0.0
Globe,Globe,IN,XPHO,2023,-0.0
Globe,Globe,IN,XPHO,2024,-0.0
Globe,Globe,IN,XPHO,2025,-0.0
Globe,Globe,IN,XPHO,2026,-0.0
Globe,Globe,IN,XPHO,2027,-0.0
Globe,Globe,IN,XPHO,2028,-0.0
Globe,Globe,IN,XPHO,2029,-0.0
Globe,Globe,IN,XPHO,2030,-0.0
Globe,Globe,IN,XPHO,2031,-0.0
Globe,Globe,IN,XPHO,2032,-0.0
Globe,Globe,IN,XPHO,2033,-0.0
Globe,Globe,IN,XPHO,2034,-0.0
Globe,Globe,IN,XPHO,2035,-0.0
Globe,Globe,IN,XPHO,2036,-0.0
Globe,Globe,IN,XPHO,2037,-0.0
Globe,Globe,IN,XPHO,2038,-0.0
Globe,Globe,IN,XPHO,2039,-0.0
Globe,Globe,IN,XPHO,2040,-0.0
Globe,Globe,IN,XPHO,2041,-0.0
Globe,Globe,IN,XPHO,2042,-0.0
Globe,Globe,IN,XPHO,2043,-0.0
Globe,Globe,IN,XPHO,2044,-0.0
Globe,Globe,IN,XPHO,2045,-0.0
Globe,Globe,IN,XPHO,2046,-0.0
Globe,Globe,IN,XPHO,2047,-0.0
Globe,Globe,IN,XPHO,2048,-0.0
Globe,Globe,IN,XPHO,2049,-0.0
Globe,Globe,IN,XPHO,2050,-0.0
Globe,Globe,IN,XPHO,2051,-0.0
Globe,Globe,IN,XPHO,2052,-0.0
Globe,Globe,IN,XPHO,2053,-0.0
Globe,Globe,IN,XPHO,2054,-0.0
Globe,Globe,IN,XPHO,2055,-0.0
Globe,Globe,IN,XPHO,2056,-0.0
Globe,Globe,IN,XPHO,2057,-0.0
Globe,Globe,IN,XPHO,2058,-0.0
Globe,Globe,IN,XPHO,2059,-0.0
Globe,Globe,IN,XPHO,2060,-0.0
Globe,Globe,IN,XPHO,2061,-0.0
Globe,Globe,IN,XPHO,2062,-0.0
Globe,Globe,IN,XPHO,2063,-0.0
Globe,Globe,IN,XPHO,2064,-0.0
Globe,Globe,IN,XPHO,2065,-0.0
Globe,Globe,IN,XPHO,2066,-0.0
Globe,Globe,IN,XPHO,2067,-0.0
Globe,Globe,IN,XPHO,2068,-0.0
Globe,Globe,IN,XPHO,2069,-0.0
Globe,Globe,IN,XPHO,2070,-0.0
Globe,Globe,IN,XPOT,2010,-0.0
Globe,Globe,IN,XPOT,2011,-0.0
Globe,Globe,IN,XPOT,2012,-0.0
Globe,Globe,IN,XPOT,2013,-0.0
Globe,Globe,IN,XPOT,2014,-0.0
Globe,Globe,IN,XPOT,2015,-0.0
Globe,Globe,IN,XPOT,2016,-0.0
Globe,Globe,IN,XPOT,2017,-0.0
Globe,Globe,IN,XPOT,2018,-0.0
Globe,Globe,IN,XPOT,2019,-0.0
Globe,Globe,IN,XPOT,2020,-0.0
Globe,Globe,IN,XPOT,2021,-0.0
Globe,Globe,IN,XPOT,2022,-0.0
Globe,Globe,IN,XPOT,2023,-0.0
Globe,Globe,IN,XPOT,2024,-0.0
Globe,Globe,IN,XPOT,2025,-0.0
Globe,Globe,IN,XPOT,2026,-0.0
Globe,Globe,IN,XPOT,2027,-0.0
Globe,Globe,IN,XPOT,2028,-0.0
Globe,Globe,IN,XPOT,2029,-0.0
Globe,Globe,IN,XPOT,2030,-0.0
Globe,Globe,IN,XPOT,2031,-0.0
Globe,Globe,IN,XPOT,2032,-0.0
Globe,Globe,IN,XPOT,2033,-0.0
Globe,Globe,IN,XPOT,2034,-0.0
Globe,Globe,IN,XPOT,2035,-0.0
Globe,Globe,IN,XPOT,2036,-0.0
Globe,Globe,IN,XPOT,2037,-0.0
Globe,Globe,IN,XPOT,2038,-0.0
Globe,Globe,IN,XPOT,2039,-0.0
Globe,Globe,IN,XPOT,2040,-0.0
Globe,Globe,IN,XPOT,2041,-0.0
Globe,Globe,IN,XPOT,2042,-0.0
Globe,Globe,IN,XPOT,2043,-0.0
Globe,Globe,IN,XPOT,2044,-0.0
Globe,Globe,IN,XPOT,2045,-0.0
Globe,Globe,IN,XPOT,2046,-0.0
Globe,Globe,IN,XPOT,2047,-0.0
Globe,Globe,IN,XPOT,2048,-0.0
Globe,Globe,IN,XPOT,2049,-0.0
Globe,Globe,IN,XPOT,2050,-0.0
Globe,Globe,IN,XPOT,2051,-0.0
Globe,Globe,IN,XPOT,2052,-0.0
Globe,Globe,IN,XPOT,2053,-0.0
Globe,Globe,IN,XPOT,2054,-0.0
Globe,Globe,IN,XPOT,2055,-0.0
Globe,Globe,IN,XPOT,2056,-0.0
Globe,Globe,IN,XPOT,2057,-0.0
Globe,Globe,IN,XPOT,2058,-0.0
Globe,Globe,IN,XPOT,2059,-0.0
Globe,Globe,IN,XPOT,2060,-0.0
Globe,Globe,IN,XPOT,2061,-0.0
Globe,Globe,IN,XPOT,2062,-0.0
Globe,Globe,IN,XPOT,2063,-0.0
Globe,Globe,IN,XPOT,2064,-0.0
Globe,Globe,IN,XPOT,2065,-0.0
Globe,Globe,IN,XPOT,2066,-0.0
Globe,Globe,IN,XPOT,2067,-0.0
Globe,Globe,IN,XPOT,2068,-0.0
Globe,Globe,IN,XPOT,2069,-0.0
Globe,Globe,IN,XPOT,2070,-0.0
Globe,Globe,IN,XSTE,2010,-0.0
Globe,Globe,IN,XSTE,2011,-0.0
Globe,Globe,IN,XSTE,2012,-0.0
Globe,Globe,IN,XSTE,2013,-0.0
Globe,Globe,IN,XSTE,2014,-0.0
Globe,Globe,IN,XSTE,2015,-0.0
Globe,Globe,IN,XSTE,2016,-0.0
Globe,Globe,IN,XSTE,2017,-0.0
Globe,Globe,IN,XSTE,2018,-0.0
Globe,Globe,IN,XSTE,2019,-0.0
Globe,Globe,IN,XSTE,2020,-0.0
Globe,Globe,IN,XSTE,2021,-0.0
Globe,Globe,IN,XSTE,2022,-0.0
Globe,Globe,IN,XSTE,2023,-0.0
Globe,Globe,IN,XSTE,2024,-0.0
Globe,Globe,IN,XSTE,2025,-0.0
Globe,Globe,IN,XSTE,2026,-0.0
Globe,Globe,IN,XSTE,2027,-0.0
Globe,Globe,IN,XSTE,2028,-0.0
Globe,Globe,IN,XSTE,2029,-0.0
Globe,Globe,IN,XSTE,2030,-0.0
Globe,Globe,IN,XSTE,2031,-0.0
Globe,Globe,IN,XSTE,2032,-0.0
Globe,Globe,IN,XSTE,2033,-0.0
Globe,Globe,IN,XSTE,2034,-0.0
Globe,Globe,IN,XSTE,2035,-0.0
Globe,Globe,IN,XSTE,2036,-0.0
Globe,Globe,IN,XSTE,2037,-0.0
Globe,Globe,IN,XSTE,2038,-0.0
Globe,Globe,IN,XSTE,2039,-0.0
Globe,Globe,IN,XSTE,2040,-0.0
Globe,Globe,IN,XSTE,2041,-0.0
Globe,Globe,IN,XSTE,2042,-0.0
Globe,Globe,IN,XSTE,2043,-0.0
Globe,Globe,IN,XSTE,2044,-0.0
Globe,Globe,IN,XSTE,2045,-0.0
Globe,Globe,IN,XSTE,2046,-0.0
Globe,Globe,IN,XSTE,2047,-0.0
Globe,Globe,IN,XSTE,2048,-0.0
Globe,Globe,IN,XSTE,2049,-0.0
Globe,Globe,IN,XSTE,2050,-0.0
