REGION,TECHNOLOGY,TIMESLICE,YEAR,VALUE
Globe,C1COCHP00,IN,2067,0.85
Globe,C1COCHP00,IN,2068,0.85
Globe,C1COCHP00,IN,2069,0.85
Globe,C1COCHP00,IN,2070,0.85
Globe,C1COCHP00,IP,2010,0.75
Globe,C1COCHP00,IP,2011,0.7643
Globe,C1COCHP00,IP,2012,0.7786
Globe,C1COCHP00,IP,2013,0.7929
Globe,C1COCHP00,IP,2014,0.8071
Globe,C1COCHP00,IP,2015,0.8214
Globe,C1COCHP00,IP,2016,0.8357
Globe,C1COCHP00,IP,2017,0.85
Globe,C1COCHP00,IP,2018,0.85
Globe,C1COCHP00,IP,2019,0.85
Globe,C1COCHP00,IP,2020,0.85
Globe,C1COCHP00,IP,2021,0.85
Globe,C1COCHP00,IP,2022,0.85
Globe,C1COCHP00,IP,2023,0.85
Globe,C1COCHP00,IP,2024,0.85
Globe,C1COCHP00,IP,2025,0.85
Globe,C1COCHP00,IP,2026,0.85
Globe,C1COCHP00,IP,2027,0.85
Globe,C1COCHP00,IP,2028,0.85
Globe,C1COCHP00,IP,2029,0.85
Globe,C1COCHP00,IP,2030,0.85
Globe,C1COCHP00,IP,2031,0.85
Globe,C1COCHP00,IP,2032,0.85
Globe,C1COCHP00,IP,2033,0.85
Globe,C1COCHP00,IP,2034,0.85
Globe,C1COCHP00,IP,2035,0.85
Globe,C1COCHP00,IP,2036,0.85
Globe,C1COCHP00,IP,2037,0.85
Globe,C1COCHP00,IP,2038,0.85
Globe,C1COCHP00,IP,2039,0.85
Globe,C1COCHP00,IP,2040,0.85
Globe,C1COCHP00,IP,2041,0.85
Globe,C1COCHP00,IP,2042,0.85
Globe,C1COCHP00,IP,2043,0.85
Globe,C1COCHP00,IP,2044,0.85
Globe,C1COCHP00,IP,2045,0.85
Globe,C1COCHP00,IP,2046,0.85
Globe,C1COCHP00,IP,2047,0.85
Globe,C1COCHP00,IP,2048,0.85
Globe,C1COCHP00,IP,2049,0.85
Globe,C1COCHP00,IP,2050,0.85
Globe,C1COCHP00,IP,2051,0.85
Globe,C1COCHP00,IP,2052,0.85
Globe,C1COCHP00,IP,2053,0.85
Globe,C1COCHP00,IP,2054,0.85
Globe,C1COCHP00,IP,2055,0.85
Globe,C1COCHP00,IP,2056,0.85
Globe,C1COCHP00,IP,2057,0.85
Globe,C1COCHP00,IP,2058,0.85
Globe,C1COCHP00,IP,2059,0.85
Globe,C1COCHP00,IP,2060,0.85
Globe,C1COCHP00,IP,2061,0.85
Globe,C1COCHP00,IP,2062,0.85
Globe,C1COCHP00,IP,2063,0.85
Globe,C1COCHP00,IP,2064,0.85
Globe,C1COCHP00,IP,2065,0.85
Globe,C1COCHP00,IP,2066,0.85
Globe,C1COCHP00,IP,2067,0.85
Globe,C1COCHP00,IP,2068,0.85
Globe,C1COCHP00,IP,2069,0.85
Globe,C1COCHP00,IP,2070,0.85
Globe,C1COIGP00,ID,2010,0.75
Globe,C1COIGP00,ID,2011,0.75
Globe,C1COIGP00,ID,2012,0.75
Globe,C1COIGP00,ID,2013,0.85
Globe,C1COIGP00,ID,2014,0.85
Globe,C1COIGP00,ID,2015,0.85
Globe,C1COIGP00,ID,2016,0.85
Globe,C1COIGP00,ID,2017,0.85
Globe,C1COIGP00,ID,2018,0.85
Globe,C1COIGP00,ID,2019,0.85
Globe,C1COIGP00,ID,2020,0.85
Globe,C1COIGP00,ID,2021,0.85
Globe,C1COIGP00,ID,2022,0.85
Globe,C1COIGP00,ID,2023,0.85
Globe,C1COIGP00,ID,2024,0.85
Globe,C1COIGP00,ID,2025,0.85
Globe,C1COIGP00,ID,2026,0.85
Globe,C1COIGP00,ID,2027,0.85
Globe,C1COIGP00,ID,2028,0.85
Globe,C1COIGP00,ID,2029,0.85
Globe,C1COIGP00,ID,2030,0.85
Globe,C1COIGP00,ID,2031,0.85
Globe,C1COIGP00,ID,2032,0.85
Globe,C1COIGP00,ID,2033,0.85
Globe,C1COIGP00,ID,2034,0.85
Globe,C1COIGP00,ID,2035,0.85
Globe,C1COIGP00,ID,2036,0.85
Globe,C1COIGP00,ID,2037,0.85
Globe,C1COIGP00,ID,2038,0.85
Globe,C1COIGP00,ID,2039,0.85
Globe,C1COIGP00,ID,2040,0.85
Globe,C1COIGP00,ID,2041,0.85
Globe,C1COIGP00,ID,2042,0.85
Globe,C1COIGP00,ID,2043,0.85
Globe,C1COIGP00,ID,2044,0.85
Globe,C1COIGP00,ID,2045,0.85
Globe,C1COIGP00,ID,2046,0.85
Globe,C1COIGP00,ID,2047,0.85
Globe,C1COIGP00,ID,2048,0.85
Globe,C1COIGP00,ID,2049,0.85
Globe,C1COIGP00,ID,2050,0.85
Globe,C1COIGP00,ID,2051,0.85
Globe,C1COIGP00,ID,2052,0.85
Globe,C1COIGP00,ID,2053,0.85
Globe,C1COIGP00,ID,2054,0.85
Globe,C1COIGP00,ID,2055,0.85
Globe,C1COIGP00,ID,2056,0.85
Globe,C1COIGP00,ID,2057,0.85
Globe,C1COIGP00,ID,2058,0.85
Globe,C1COIGP00,ID,2059,0.85
Globe,C1COIGP00,ID,2060,0.85
Globe,C1COIGP00,ID,2061,0.85
Globe,C1COIGP00,ID,2062,0.85
Globe,C1COIGP00,ID,2063,0.85
Globe,C1COIGP00,ID,2064,0.85
Globe,C1COIGP00,ID,2065,0.85
Globe,C1COIGP00,ID,2066,0.85
Globe,C1COIGP00,ID,2067,0.85
Globe,C1COIGP00,ID,2068,0.85
Globe,C1COIGP00,ID,2069,0.85
Globe,C1COIGP00,ID,2070,0.85
Globe,C1COIGP00,IN,2010,0.75
Globe,C1COIGP00,IN,2011,0.75
Globe,C1COIGP00,IN,2012,0.75
Globe,C1COIGP00,IN,2013,0.85
Globe,C1COIGP00,IN,2014,0.85
Globe,C1COIGP00,IN,2015,0.85
Globe,C1COIGP00,IN,2016,0.85
Globe,C1COIGP00,IN,2017,0.85
Globe,C1COIGP00,IN,2018,0.85
Globe,C1COIGP00,IN,2019,0.85
Globe,C1COIGP00,IN,2020,0.85
Globe,C1COIGP00,IN,2021,0.85
Globe,C1COIGP00,IN,2022,0.85
Globe,C1COIGP00,IN,2023,0.85
Globe,C1COIGP00,IN,2024,0.85
Globe,C1COIGP00,IN,2025,0.85
Globe,C1COIGP00,IN,2026,0.85
Globe,C1COIGP00,IN,2027,0.85
Globe,C1COIGP00,IN,2028,0.85
Globe,C1COIGP00,IN,2029,0.85
Globe,C1COIGP00,IN,2030,0.85
Globe,C1COIGP00,IN,2031,0.85
Globe,C1COIGP00,IN,2032,0.85
Globe,C1COIGP00,IN,2033,0.85
Globe,C1COIGP00,IN,2034,0.85
Globe,C1COIGP00,IN,2035,0.85
Globe,C1COIGP00,IN,2036,0.85
Globe,C1COIGP00,IN,2037,0.85
Globe,C1COIGP00,IN,2038,0.85
Globe,C1COIGP00,IN,2039,0.85
Globe,C1COIGP00,IN,2040,0.85
Globe,C1COIGP00,IN,2041,0.85
Globe,C1COIGP00,IN,2042,0.85
Globe,C1COIGP00,IN,2043,0.85
Globe,C1COIGP00,IN,2044,0.85
Globe,C1COIGP00,IN,2045,0.85
Globe,C1COIGP00,IN,2046,0.85
Globe,C1COIGP00,IN,2047,0.85
Globe,C1COIGP00,IN,2048,0.85
Globe,C1COIGP00,IN,2049,0.85
Globe,C1COIGP00,IN,2050,0.85
Globe,C1COIGP00,IN,2051,0.85
Globe,C1COIGP00,IN,2052,0.85
Globe,C1COIGP00,IN,2053,0.85
Globe,C1COIGP00,IN,2054,0.85
Globe,C1COIGP00,IN,2055,0.85
Globe,C1COIGP00,IN,2056,0.85
Globe,C1COIGP00,IN,2057,0.85
Globe,C1COIGP00,IN,2058,0.85
Globe,C1COIGP00,IN,2059,0.85
Globe,C1COIGP00,IN,2060,0.85
Globe,C1COIGP00,IN,2061,0.85
Globe,C1COIGP00,IN,2062,0.85
Globe,C1COIGP00,IN,2063,0.85
Globe,C1COIGP00,IN,2064,0.85
Globe,C1COIGP00,IN,2065,0.85
Globe,C1COIGP00,IN,2066,0.85
Globe,C1COIGP00,IN,2067,0.85
Globe,C1COIGP00,IN,2068,0.85
Globe,C1COIGP00,IN,2069,0.85
Globe,C1COIGP00,IN,2070,0.85
Globe,C1COIGP00,IP,2010,0.75
Globe,C1COIGP00,IP,2011,0.75
Globe,C1COIGP00,IP,2012,0.75
Globe,C1COIGP00,IP,2013,0.85
Globe,C1COIGP00,IP,2014,0.85
Globe,C1COIGP00,IP,2015,0.85
Globe,C1COIGP00,IP,2016,0.85
Globe,C1COIGP00,IP,2017,0.85
Globe,C1COIGP00,IP,2018,0.85
Globe,C1COIGP00,IP,2019,0.85
Globe,C1COIGP00,IP,2020,0.85
Globe,C1COIGP00,IP,2021,0.85
Globe,C1COIGP00,IP,2022,0.85
Globe,C1COIGP00,IP,2023,0.85
Globe,C1COIGP00,IP,2024,0.85
Globe,C1COIGP00,IP,2025,0.85
Globe,C1COIGP00,IP,2026,0.85
Globe,C1COIGP00,IP,2027,0.85
Globe,C1COIGP00,IP,2028,0.85
Globe,C1COIGP00,IP,2029,0.85
Globe,C1COIGP00,IP,2030,0.85
Globe,C1COIGP00,IP,2031,0.85
Globe,C1COIGP00,IP,2032,0.85
Globe,C1COIGP00,IP,2033,0.85
Globe,C1COIGP00,IP,2034,0.85
Globe,C1COIGP00,IP,2035,0.85
Globe,C1COIGP00,IP,2036,0.85
Globe,C1COIGP00,IP,2037,0.85
Globe,C1COIGP00,IP,2038,0.85
Globe,C1COIGP00,IP,2039,0.85
Globe,C1COIGP00,IP,2040,0.85
Globe,C1COIGP00,IP,2041,0.85
Globe,C1COIGP00,IP,2042,0.85
Globe,C1COIGP00,IP,2043,0.85
Globe,C1COIGP00,IP,2044,0.85
Globe,C1COIGP00,IP,2045,0.85
Globe,C1COIGP00,IP,2046,0.85
Globe,C1COIGP00,IP,2047,0.85
Globe,C1COIGP00,IP,2048,0.85
Globe,C1COIGP00,IP,2049,0.85
Globe,C1COIGP00,IP,2050,0.85
Globe,C1COIGP00,IP,2051,0.85
Globe,C1COIGP00,IP,2052,0.85
Globe,C1COIGP00,IP,2053,0.85
Globe,C1COIGP00,IP,2054,0.85
Globe,C1COIGP00,IP,2055,0.85
Globe,C1COIGP00,IP,2056,0.85
Globe,C1COIGP00,IP,2057,0.85
Globe,C1COIGP00,IP,2058,0.85
Globe,C1COIGP00,IP,2059,0.85
Globe,C1COIGP00,IP,2060,0.85
Globe,C1COIGP00,IP,2061,0.85
Globe,C1COIGP00,IP,2062,0.85
Globe,C1COIGP00,IP,2063,0.85
Globe,C1COIGP00,IP,2064,0.85
Globe,C1COIGP00,IP,2065,0.85
Globe,C1COIGP00,IP,2066,0.85
Globe,C1COIGP00,IP,2067,0.85
Globe,C1COIGP00,IP,2068,0.85
Globe,C1COIGP00,IP,2069,0.85
Globe,C1COIGP00,IP,2070,0.85
Globe,C1COLP000,ID,2010,0.85
Globe,C1COLP000,ID,2011,0.85
Globe,C1COLP000,ID,2012,0.85
Globe,C1COLP000,ID,2013,0.85
Globe,C1COLP000,ID,2014,0.85
Globe,C1COLP000,ID,2015,0.85
Globe,C1COLP000,ID,2016,0.85
Globe,C1COLP000,ID,2017,0.85
Globe,C1COLP000,ID,2018,0.85
Globe,C1COLP000,ID,2019,0.85
Globe,C1COLP000,ID,2020,0.85
Globe,C1COLP000,ID,2021,0.85
Globe,C1COLP000,ID,2022,0.85
Globe,C1COLP000,ID,2023,0.85
Globe,C1COLP000,ID,2024,0.85
Globe,C1COLP000,ID,2025,0.85
Globe,C1COLP000,ID,2026,0.85
Globe,C1COLP000,ID,2027,0.85
Globe,C1COLP000,ID,2028,0.85
Globe,C1COLP000,ID,2029,0.85
Globe,C1COLP000,ID,2030,0.85
Globe,C1COLP000,ID,2031,0.85
Globe,C1COLP000,ID,2032,0.85
Globe,C1COLP000,ID,2033,0.85
Globe,C1COLP000,ID,2034,0.85
Globe,C1COLP000,ID,2035,0.85
Globe,C1COLP000,ID,2036,0.85
Globe,C1COLP000,ID,2037,0.85
Globe,C1COLP000,ID,2038,0.85
Globe,C1COLP000,ID,2039,0.85
Globe,C1COLP000,ID,2040,0.85
Globe,C1COLP000,ID,2041,0.85
Globe,C1COLP000,ID,2042,0.85
Globe,C1COLP000,ID,2043,0.85
Globe,C1COLP000,ID,2044,0.85
Globe,C1COLP000,ID,2045,0.85
Globe,C1COLP000,ID,2046,0.85
Globe,C1COLP000,ID,2047,0.85
Globe,C1COLP000,ID,2048,0.85
Globe,C1COLP000,ID,2049,0.85
Globe,C1COLP000,ID,2050,0.85
Globe,C1COLP000,ID,2051,0.85
Globe,C1COLP000,ID,2052,0.85
Globe,C1COLP000,ID,2053,0.85
Globe,C1COLP000,ID,2054,0.85
Globe,C1COLP000,ID,2055,0.85
Globe,C1COLP000,ID,2056,0.85
Globe,C1COLP000,ID,2057,0.85
Globe,C1COLP000,ID,2058,0.85
Globe,C1COLP000,ID,2059,0.85
Globe,C1COLP000,ID,2060,0.85
Globe,C1COLP000,ID,2061,0.85
Globe,C1COLP000,ID,2062,0.85
Globe,C1COLP000,ID,2063,0.85
Globe,C1COLP000,ID,2064,0.85
Globe,C1COLP000,ID,2065,0.85
Globe,C1COLP000,ID,2066,0.85
Globe,C1COLP000,ID,2067,0.85
Globe,C1COLP000,ID,2068,0.85
Globe,C1COLP000,ID,2069,0.85
Globe,C1COLP000,ID,2070,0.85
Globe,C1COLP000,IN,2010,0.85
Globe,C1COLP000,IN,2011,0.85
Globe,C1COLP000,IN,2012,0.85
Globe,C1COLP000,IN,2013,0.85
Globe,C1COLP000,IN,2014,0.85
Globe,C1COLP000,IN,2015,0.85
Globe,C1COLP000,IN,2016,0.85
Globe,C1COLP000,IN,2017,0.85
Globe,C1COLP000,IN,2018,0.85
Globe,C1COLP000,IN,2019,0.85
Globe,C1COLP000,IN,2020,0.85
Globe,C1COLP000,IN,2021,0.85
Globe,C1COLP000,IN,2022,0.85
Globe,C1COLP000,IN,2023,0.85
Globe,C1COLP000,IN,2024,0.85
Globe,C1COLP000,IN,2025,0.85
Globe,C1COLP000,IN,2026,0.85
Globe,C1COLP000,IN,2027,0.85
Globe,C1COLP000,IN,2028,0.85
Globe,C1COLP000,IN,2029,0.85
Globe,C1COLP000,IN,2030,0.85
Globe,C1COLP000,IN,2031,0.85
Globe,C1COLP000,IN,2032,0.85
Globe,C1COLP000,IN,2033,0.85
Globe,C1COLP000,IN,2034,0.85
Globe,C1COLP000,IN,2035,0.85
Globe,C1COLP000,IN,2036,0.85
Globe,C1COLP000,IN,2037,0.85
Globe,C1COLP000,IN,2038,0.85
Globe,C1COLP000,IN,2039,0.85
Globe,C1COLP000,IN,2040,0.85
Globe,C1COLP000,IN,2041,0.85
Globe,C1COLP000,IN,2042,0.85
Globe,C1COLP000,IN,2043,0.85
Globe,C1COLP000,IN,2044,0.85
Globe,C1COLP000,IN,2045,0.85
Globe,C1COLP000,IN,2046,0.85
Globe,C1COLP000,IN,2047,0.85
Globe,C1COLP000,IN,2048,0.85
Globe,C1COLP000,IN,2049,0.85
Globe,C1COLP000,IN,2050,0.85
Globe,C1COLP000,IN,2051,0.85
Globe,C1COLP000,IN,2052,0.85
Globe,C1COLP000,IN,2053,0.85
Globe,C1COLP000,IN,2054,0.85
Globe,C1COLP000,IN,2055,0.85
Globe,C1COLP000,IN,2056,0.85
Globe,C1COLP000,IN,2057,0.85
Globe,C1COLP000,IN,2058,0.85
Globe,C1COLP000,IN,2059,0.85
Globe,C1COLP000,IN,2060,0.85
Globe,C1COLP000,IN,2061,0.85
Globe,C1COLP000,IN,2062,0.85
Globe,C1COLP000,IN,2063,0.85
Globe,C1COLP000,IN,2064,0.85
Globe,C1COLP000,IN,2065,0.85
Globe,C1COLP000,IN,2066,0.85
Globe,C1COLP000,IN,2067,0.85
Globe,C1COLP000,IN,2068,0.85
Globe,C1COLP000,IN,2069,0.85
Globe,C1COLP000,IN,2070,0.85
Globe,C1COLP000,IP,2010,0.85
Globe,C1COLP000,IP,2011,0.85
Globe,C1COLP000,IP,2012,0.85
Globe,C1COLP000,IP,2013,0.85
Globe,C1COLP000,IP,2014,0.85
Globe,C1COLP000,IP,2015,0.85
Globe,C1COLP000,IP,2016,0.85
Globe,C1COLP000,IP,2017,0.85
Globe,C1COLP000,IP,2018,0.85
Globe,C1COLP000,IP,2019,0.85
Globe,C1COLP000,IP,2020,0.85
Globe,C1COLP000,IP,2021,0.85
Globe,C1COLP000,IP,2022,0.85
Globe,C1COLP000,IP,2023,0.85
Globe,C1COLP000,IP,2024,0.85
Globe,C1COLP000,IP,2025,0.85
Globe,C1COLP000,IP,2026,0.85
Globe,C1COLP000,IP,2027,0.85
Globe,C1COLP000,IP,2028,0.85
Globe,C1COLP000,IP,2029,0.85
Globe,C1COLP000,IP,2030,0.85
Globe,C1COLP000,IP,2031,0.85
Globe,C1COLP000,IP,2032,0.85
Globe,C1COLP000,IP,2033,0.85
Globe,C1COLP000,IP,2034,0.85
Globe,C1COLP000,IP,2035,0.85
Globe,C1COLP000,IP,2036,0.85
Globe,C1COLP000,IP,2037,0.85
Globe,C1COLP000,IP,2038,0.85
Globe,C1COLP000,IP,2039,0.85
Globe,C1COLP000,IP,2040,0.85
Globe,C1COLP000,IP,2041,0.85
Globe,C1COLP000,IP,2042,0.85
Globe,C1COLP000,IP,2043,0.85
Globe,C1COLP000,IP,2044,0.85
Globe,C1COLP000,IP,2045,0.85
Globe,C1COLP000,IP,2046,0.85
Globe,C1COLP000,IP,2047,0.85
Globe,C1COLP000,IP,2048,0.85
Globe,C1COLP000,IP,2049,0.85
Globe,C1COLP000,IP,2050,0.85
Globe,C1COLP000,IP,2051,0.85
Globe,C1COLP000,IP,2052,0.85
Globe,C1COLP000,IP,2053,0.85
Globe,C1COLP000,IP,2054,0.85
Globe,C1COLP000,IP,2055,0.85
Globe,C1COLP000,IP,2056,0.85
Globe,C1COLP000,IP,2057,0.85
Globe,C1COLP000,IP,2058,0.85
Globe,C1COLP000,IP,2059,0.85
Globe,C1COLP000,IP,2060,0.85
Globe,C1COLP000,IP,2061,0.85
Globe,C1COLP000,IP,2062,0.85
Globe,C1COLP000,IP,2063,0.85
Globe,C1COLP000,IP,2064,0.85
Globe,C1COLP000,IP,2065,0.85
Globe,C1COLP000,IP,2066,0.85
Globe,C1COLP000,IP,2067,0.85
Globe,C1COLP000,IP,2068,0.85
Globe,C1COLP000,IP,2069,0.85
Globe,C1COLP000,IP,2070,0.85
Globe,C1COSCP00,ID,2010,0.75
Globe,C1COSCP00,ID,2011,0.7643
Globe,C1COSCP00,ID,2012,0.7786
Globe,C1COSCP00,ID,2013,0.7929
Globe,C1COSCP00,ID,2014,0.8071
Globe,C1COSCP00,ID,2015,0.8214
Globe,C1COSCP00,ID,2016,0.8357
Globe,C1COSCP00,ID,2017,0.85
Globe,C1COSCP00,ID,2018,0.85
Globe,C1COSCP00,ID,2019,0.85
Globe,C1COSCP00,ID,2020,0.85
Globe,C1COSCP00,ID,2021,0.85
Globe,C1COSCP00,ID,2022,0.85
Globe,C1COSCP00,ID,2023,0.85
Globe,C1COSCP00,ID,2024,0.85
Globe,C1COSCP00,ID,2025,0.85
Globe,C1COSCP00,ID,2026,0.85
Globe,C1COSCP00,ID,2027,0.85
Globe,C1COSCP00,ID,2028,0.85
Globe,C1COSCP00,ID,2029,0.85
Globe,C1COSCP00,ID,2030,0.85
Globe,C1COSCP00,ID,2031,0.85
Globe,C1COSCP00,ID,2032,0.85
Globe,C1COSCP00,ID,2033,0.85
Globe,C1COSCP00,ID,2034,0.85
Globe,C1COSCP00,ID,2035,0.85
Globe,C1COSCP00,ID,2036,0.85
Globe,C1COSCP00,ID,2037,0.85
Globe,C1COSCP00,ID,2038,0.85
Globe,C1COSCP00,ID,2039,0.85
Globe,C1COSCP00,ID,2040,0.85
Globe,C1COSCP00,ID,2041,0.85
Globe,C1COSCP00,ID,2042,0.85
Globe,C1COSCP00,ID,2043,0.85
Globe,C1COSCP00,ID,2044,0.85
Globe,C1COSCP00,ID,2045,0.85
Globe,C1COSCP00,ID,2046,0.85
Globe,C1COSCP00,ID,2047,0.85
Globe,C1COSCP00,ID,2048,0.85
Globe,C1COSCP00,ID,2049,0.85
Globe,C1COSCP00,ID,2050,0.85
Globe,C1COSCP00,ID,2051,0.85
Globe,C1COSCP00,ID,2052,0.85
Globe,C1COSCP00,ID,2053,0.85
Globe,C1COSCP00,ID,2054,0.85
Globe,C1COSCP00,ID,2055,0.85
Globe,C1COSCP00,ID,2056,0.85
Globe,C1COSCP00,ID,2057,0.85
Globe,C1COSCP00,ID,2058,0.85
Globe,C1COSCP00,ID,2059,0.85
Globe,C1COSCP00,ID,2060,0.85
Globe,C1COSCP00,ID,2061,0.85
Globe,C1COSCP00,ID,2062,0.85
Globe,C1COSCP00,ID,2063,0.85
Globe,C1COSCP00,ID,2064,0.85
Globe,C1COSCP00,ID,2065,0.85
Globe,C1COSCP00,ID,2066,0.85
Globe,C1COSCP00,ID,2067,0.85
Globe,C1COSCP00,ID,2068,0.85
Globe,C1COSCP00,ID,2069,0.85
Globe,C1COSCP00,ID,2070,0.85
Globe,C1COSCP00,IN,2010,0.75
Globe,C1COSCP00,IN,2011,0.7643
Globe,C1COSCP00,IN,2012,0.7786
Globe,C1COSCP00,IN,2013,0.7929
Globe,C1COSCP00,IN,2014,0.8071
Globe,C1COSCP00,IN,2015,0.8214
Globe,C1COSCP00,IN,2016,0.8357
Globe,C1COSCP00,IN,2017,0.85
Globe,C1COSCP00,IN,2018,0.85
Globe,C1COSCP00,IN,2019,0.85
Globe,C1COSCP00,IN,2020,0.85
Globe,C1COSCP00,IN,2021,0.85
Globe,C1COSCP00,IN,2022,0.85
Globe,C1COSCP00,IN,2023,0.85
Globe,C1COSCP00,IN,2024,0.85
Globe,C1COSCP00,IN,2025,0.85
Globe,C1COSCP00,IN,2026,0.85
Globe,C1COSCP00,IN,2027,0.85
Globe,C1COSCP00,IN,2028,0.85
Globe,C1COSCP00,IN,2029,0.85
Globe,C1COSCP00,IN,2030,0.85
Globe,C1COSCP00,IN,2031,0.85
Globe,C1COSCP00,IN,2032,0.85
Globe,C1COSCP00,IN,2033,0.85
Globe,C1COSCP00,IN,2034,0.85
Globe,C1COSCP00,IN,2035,0.85
Globe,C1COSCP00,IN,2036,0.85
Globe,C1COSCP00,IN,2037,0.85
Globe,C1COSCP00,IN,2038,0.85
Globe,C1COSCP00,IN,2039,0.85
Globe,C1COSCP00,IN,2040,0.85
Globe,C1COSCP00,IN,2041,0.85
Globe,C1COSCP00,IN,2042,0.85
Globe,C1COSCP00,IN,2043,0.85
Globe,C1COSCP00,IN,2044,0.85
Globe,C1COSCP00,IN,2045,0.85
Globe,C1COSCP00,IN,2046,0.85
Globe,C1COSCP00,IN,2047,0.85
Globe,C1COSCP00,IN,2048,0.85
Globe,C1COSCP00,IN,2049,0.85
Globe,C1COSCP00,IN,2050,0.85
Globe,C1COSCP00,IN,2051,0.85
Globe,C1COSCP00,IN,2052,0.85
Globe,C1COSCP00,IN,2053,0.85
Globe,C1COSCP00,IN,2054,0.85
Globe,C1COSCP00,IN,2055,0.85
Globe,C1COSCP00,IN,2056,0.85
Globe,C1COSCP00,IN,2057,0.85
Globe,C1COSCP00,IN,2058,0.85
Globe,C1COSCP00,IN,2059,0.85
Globe,C1COSCP00,IN,2060,0.85
Globe,C1COSCP00,IN,2061,0.85
Globe,C1COSCP00,IN,2062,0.85
Globe,C1COSCP00,IN,2063,0.85
Globe,C1COSCP00,IN,2064,0.85
Globe,C1COSCP00,IN,2065,0.85
Globe,C1COSCP00,IN,2066,0.85
Globe,C1COSCP00,IN,2067,0.85
Globe,C1COSCP00,IN,2068,0.85
Globe,C1COSCP00,IN,2069,0.85
Globe,C1COSCP00,IN,2070,0.85
Globe,C1COSCP00,IP,2010,0.75
Globe,C1COSCP00,IP,2011,0.7643
Globe,C1COSCP00,IP,2012,0.7786
Globe,C1COSCP00,IP,2013,0.7929
Globe,C1COSCP00,IP,2014,0.8071
Globe,C1COSCP00,IP,2015,0.8214
Globe,C1COSCP00,IP,2016,0.8357
Globe,C1COSCP00,IP,2017,0.85
Globe,C1COSCP00,IP,2018,0.85
Globe,C1COSCP00,IP,2019,0.85
Globe,C1COSCP00,IP,2020,0.85
Globe,C1COSCP00,IP,2021,0.85
Globe,C1COSCP00,IP,2022,0.85
Globe,C1COSCP00,IP,2023,0.85
Globe,C1COSCP00,IP,2024,0.85
Globe,C1COSCP00,IP,2025,0.85
Globe,C1COSCP00,IP,2026,0.85
Globe,C1COSCP00,IP,2027,0.85
Globe,C1COSCP00,IP,2028,0.85
Globe,C1COSCP00,IP,2029,0.85
Globe,C1COSCP00,IP,2030,0.85
Globe,C1COSCP00,IP,2031,0.85
Globe,C1COSCP00,IP,2032,0.85
Globe,C1COSCP00,IP,2033,0.85
Globe,C1COSCP00,IP,2034,0.85
Globe,C1COSCP00,IP,2035,0.85
Globe,C1COSCP00,IP,2036,0.85
Globe,C1COSCP00,IP,2037,0.85
Globe,C1COSCP00,IP,2038,0.85
Globe,C1COSCP00,IP,2039,0.85
Globe,C1COSCP00,IP,2040,0.85
Globe,C1COSCP00,IP,2041,0.85
Globe,C1COSCP00,IP,2042,0.85
Globe,C1COSCP00,IP,2043,0.85
Globe,C1COSCP00,IP,2044,0.85
Globe,C1COSCP00,IP,2045,0.85
Globe,C1COSCP00,IP,2046,0.85
Globe,C1COSCP00,IP,2047,0.85
Globe,C1COSCP00,IP,2048,0.85
Globe,C1COSCP00,IP,2049,0.85
Globe,C1COSCP00,IP,2050,0.85
Globe,C1COSCP00,IP,2051,0.85
Globe,C1COSCP00,IP,2052,0.85
Globe,C1COSCP00,IP,2053,0.85
Globe,C1COSCP00,IP,2054,0.85
Globe,C1COSCP00,IP,2055,0.85
Globe,C1COSCP00,IP,2056,0.85
Globe,C1COSCP00,IP,2057,0.85
Globe,C1COSCP00,IP,2058,0.85
Globe,C1COSCP00,IP,2059,0.85
Globe,C1COSCP00,IP,2060,0.85
Globe,C1COSCP00,IP,2061,0.85
Globe,C1COSCP00,IP,2062,0.85
Globe,C1COSCP00,IP,2063,0.85
Globe,C1COSCP00,IP,2064,0.85
Globe,C1COSCP00,IP,2065,0.85
Globe,C1COSCP00,IP,2066,0.85
Globe,C1COSCP00,IP,2067,0.85
Globe,C1COSCP00,IP,2068,0.85
Globe,C1COSCP00,IP,2069,0.85
Globe,C1COSCP00,IP,2070,0.85
Globe,C1COSCPCS,IN,2010,0.85
Globe,C1COSCPCS,IN,2011,0.85
Globe,C1COSCPCS,IN,2012,0.85
Globe,C1COSCPCS,IN,2013,0.85
Globe,C1COSCPCS,IN,2014,0.85
Globe,C1COSCPCS,IN,2015,0.85
Globe,C1COSCPCS,IN,2016,0.85
Globe,C1COSCPCS,IN,2017,0.85
Globe,C1COSCPCS,IN,2018,0.85
Globe,C1COSCPCS,IN,2019,0.85
Globe,C1COSCPCS,IN,2020,0.85
Globe,C1COSCPCS,IN,2021,0.85
Globe,C1COSCPCS,IN,2022,0.85
Globe,C1COSCPCS,IN,2023,0.85
Globe,C1COSCPCS,IN,2024,0.85
Globe,C1COSCPCS,IN,2025,0.85
Globe,C1COSCPCS,IN,2026,0.85
Globe,C1COSCPCS,IN,2027,0.85
Globe,C1COSCPCS,IN,2028,0.85
Globe,C1COSCPCS,IN,2029,0.85
Globe,C1COSCPCS,IN,2030,0.85
Globe,C1COSCPCS,IN,2031,0.85
Globe,C1COSCPCS,IN,2032,0.85
Globe,C1COSCPCS,IN,2033,0.85
Globe,C1COSCPCS,IN,2034,0.85
Globe,C1COSCPCS,IN,2035,0.85
