REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,FUEL,TIMESLICE,VALUE
Globe,LF2_PROD,1,2017,L_FRST_BIOW,ID,2388.475012860144
Globe,LF2_PROD,1,2017,L_FRST_BIOW,IN,2573.9430468989835
Globe,LF2_PROD,1,2017,L_FRST_BIOW,IP,2779.255714468145
Globe,LF2_PROD,1,2018,L_FRST_BIOW,ID,2314.954400164828
Globe,LF2_PROD,1,2018,L_FRST_BIOW,IN,2500.4224342036664
Globe,LF2_PROD,1,2018,L_FRST_BIOW,IP,2771.339033292919
Globe,LF2_PROD,1,2019,L_FRST_BIOW,ID,2303.7921839765995
Globe,LF2_PROD,1,2019,L_FRST_BIOW,IN,2403.6993819561108
Globe,LF2_PROD,1,2019,L_FRST_BIOW,IP,2629.615227192864
Globe,LF2_PROD,1,2020,L_FRST_BIOW,ID,2170.6420702911287
Globe,LF2_PROD,1,2020,L_FRST_BIOW,IN,2356.110104329968
Globe,LF2_PROD,1,2020,L_FRST_BIOW,IP,2799.7515943515746
Globe,LF2_PROD,1,2021,L_FRST_BIOW,ID,2392.824436913876
Globe,LF2_PROD,1,2021,L_FRST_BIOW,IN,2392.8244369138747
Globe,LF2_PROD,1,2021,L_FRST_BIOW,IP,2797.1150429109166
Globe,LF2_PROD,1,2022,L_FRST_BIOW,ID,2459.0359968231346
Globe,LF2_PROD,1,2022,L_FRST_BIOW,IN,2459.035996823133
Globe,LF2_PROD,1,2022,L_FRST_BIOW,IP,3452.7046636803225
Globe,LF2_PROD,1,2023,L_FRST_BIOW,ID,2559.0332590686717
Globe,LF2_PROD,1,2023,L_FRST_BIOW,IN,2559.0332590686735
Globe,LF2_PROD,1,2023,L_FRST_BIOW,IP,3605.14060182376
Globe,LF2_PROD,1,2024,L_FRST_BIOW,ID,2663.471389344655
Globe,LF2_PROD,1,2024,L_FRST_BIOW,IN,2663.471389344655
Globe,LF2_PROD,1,2024,L_FRST_BIOW,IP,3762.066898868457
Globe,LF2_PROD,1,2025,L_FRST_BIOW,ID,2764.783892530785
Globe,LF2_PROD,1,2025,L_FRST_BIOW,IN,2764.783892530785
Globe,LF2_PROD,1,2025,L_FRST_BIOW,IP,3910.207174724068
Globe,LF2_PROD,1,2026,L_FRST_BIOW,ID,2858.7501124010323
Globe,LF2_PROD,1,2026,L_FRST_BIOW,IN,2858.7501124010323
Globe,LF2_PROD,1,2026,L_FRST_BIOW,IP,4031.879940151614
Globe,LF2_PROD,1,2027,L_FRST_BIOW,ID,2957.620064412284
Globe,LF2_PROD,1,2027,L_FRST_BIOW,IN,2957.6200644122828
Globe,LF2_PROD,1,2027,L_FRST_BIOW,IP,4141.824469234636
Globe,LF2_PROD,1,2028,L_FRST_BIOW,ID,3053.99383748259
Globe,LF2_PROD,1,2028,L_FRST_BIOW,IN,3053.993837482593
Globe,LF2_PROD,1,2028,L_FRST_BIOW,IP,4249.025394502067
Globe,LF2_PROD,1,2029,L_FRST_BIOW,ID,3148.56756478694
Globe,LF2_PROD,1,2029,L_FRST_BIOW,IN,3148.56756478694
Globe,LF2_PROD,1,2029,L_FRST_BIOW,IP,4353.897114221205
Globe,LF2_PROD,1,2030,L_FRST_BIOW,ID,3234.228745157888
Globe,LF2_PROD,1,2030,L_FRST_BIOW,IN,3234.228745157888
Globe,LF2_PROD,1,2030,L_FRST_BIOW,IP,4449.436151791216
Globe,LF2_PROD,1,2031,L_FRST_BIOW,ID,3324.6286829909736
Globe,LF2_PROD,1,2031,L_FRST_BIOW,IN,3324.6286829909745
Globe,LF2_PROD,1,2031,L_FRST_BIOW,IP,4549.728249420016
Globe,LF2_PROD,1,2032,L_FRST_BIOW,ID,3411.4604758714668
Globe,LF2_PROD,1,2032,L_FRST_BIOW,IN,3411.460475871469
Globe,LF2_PROD,1,2032,L_FRST_BIOW,IP,4659.901806264041
Globe,LF2_PROD,1,2033,L_FRST_BIOW,ID,3525.676353140117
Globe,LF2_PROD,1,2033,L_FRST_BIOW,IN,3525.676353140117
Globe,LF2_PROD,1,2033,L_FRST_BIOW,IP,4382.220736960417
Globe,LF2_PROD,1,2034,L_FRST_BIOW,ID,3606.941327177823
Globe,LF2_PROD,1,2034,L_FRST_BIOW,IN,3606.9413271778253
Globe,LF2_PROD,1,2034,L_FRST_BIOW,IP,4512.743283616161
Globe,LF2_PROD,1,2035,L_FRST_BIOW,ID,3657.283665129202
Globe,LF2_PROD,1,2035,L_FRST_BIOW,IN,3657.283665129204
Globe,LF2_PROD,1,2035,L_FRST_BIOW,IP,4970.090219159011
Globe,LF2_PROD,1,2036,L_FRST_BIOW,ID,3736.414543949159
Globe,LF2_PROD,1,2036,L_FRST_BIOW,IN,3736.4145439491604
Globe,LF2_PROD,1,2036,L_FRST_BIOW,IP,5087.943586824989
Globe,LF2_PROD,1,2037,L_FRST_BIOW,ID,3811.6286450320836
Globe,LF2_PROD,1,2037,L_FRST_BIOW,IN,3811.628645032085
Globe,LF2_PROD,1,2037,L_FRST_BIOW,IP,5171.421137973066
Globe,LF2_PROD,1,2038,L_FRST_BIOW,ID,3890.761491542122
Globe,LF2_PROD,1,2038,L_FRST_BIOW,IN,3890.761491542122
