REGION,TECHNOLOGY,EMISSION,YEAR,VALUE
Globe,C1COSCPCS,CO2EQ,2041,-2.833780000000001
Globe,C1COSCPCS,CO2EQ,2042,-2.8337800000000004
Globe,C1COSCPCS,CO2EQ,2043,-2.8337800000000004
Globe,C1COSCPCS,CO2EQ,2044,-2.8337800000000004
Globe,C1COSCPCS,CO2EQ,2045,-2.833780000000001
Globe,C1COSCPCS,CO2EQ,2046,-2.833780000000001
Globe,C1COSCPCS,CO2EQ,2047,-2.833780000000001
Globe,C1COSCPCS,CO2EQ,2048,-2.8337800000000004
Globe,C1COSCPCS,CO2EQ,2049,-2.8337800000000004
Globe,C1COSCPCS,CO2EQ,2050,-2.833780000000001
Globe,C1COSCPCS,CO2EQ,2051,-2.833780000000001
Globe,C1COSCPCS,CO2EQ,2052,-2.833780000000001
Globe,C1COSCPCS,CO2EQ,2053,-2.833780000000001
Globe,C1COSCPCS,CO2EQ,2054,-2.8337800000000004
Globe,C1COSCPCS,CO2EQ,2055,-2.83378
Globe,C1COSCPCS,CO2EQ,2056,-2.83378
Globe,C1COSCPCS,CO2EQ,2057,-2.8337800000000004
Globe,C1COSCPCS,CO2EQ,2058,-2.833780000000001
Globe,C1COSCPCS,CO2EQ,2059,-2.83378
Globe,C1COSCPCS,CO2EQ,2060,-2.8337800000000004
Globe,C1COSCPCS,WATER,2021,0.047777371285680006
Globe,C1COSCPCS,WATER,2022,0.09555474257136
Globe,C1COSCPCS,WATER,2023,0.14333211385704
Globe,C1COSCPCS,WATER,2024,0.19110948514272
Globe,C1COSCPCS,WATER,2025,0.194
Globe,C1COSCPCS,WATER,2026,0.19400000000000003
Globe,C1COSCPCS,WATER,2027,0.194
Globe,C1COSCPCS,WATER,2028,0.19400000000000006
Globe,C1COSCPCS,WATER,2029,0.194
Globe,C1COSCPCS,WATER,2030,0.194
Globe,C1COSCPCS,WATER,2031,0.194
Globe,C1COSCPCS,WATER,2032,0.194
Globe,C1COSCPCS,WATER,2033,0.194
Globe,C1COSCPCS,WATER,2034,0.194
Globe,C1COSCPCS,WATER,2035,0.194
Globe,C1COSCPCS,WATER,2036,0.194
Globe,C1COSCPCS,WATER,2037,0.194
Globe,C1COSCPCS,WATER,2038,0.194
Globe,C1COSCPCS,WATER,2039,0.194
Globe,C1COSCPCS,WATER,2040,0.19400000000000006
Globe,C1COSCPCS,WATER,2041,0.19400000000000006
Globe,C1COSCPCS,WATER,2042,0.194
Globe,C1COSCPCS,WATER,2043,0.194
Globe,C1COSCPCS,WATER,2044,0.194
Globe,C1COSCPCS,WATER,2045,0.19400000000000006
Globe,C1COSCPCS,WATER,2046,0.19400000000000006
Globe,C1COSCPCS,WATER,2047,0.19400000000000006
Globe,C1COSCPCS,WATER,2048,0.194
Globe,C1COSCPCS,WATER,2049,0.194
Globe,C1COSCPCS,WATER,2050,0.19400000000000006
Globe,C1COSCPCS,WATER,2051,0.19400000000000006
Globe,C1COSCPCS,WATER,2052,0.19400000000000006
Globe,C1COSCPCS,WATER,2053,0.19400000000000006
Globe,C1COSCPCS,WATER,2054,0.194
Globe,C1COSCPCS,WATER,2055,0.194
Globe,C1COSCPCS,WATER,2056,0.194
Globe,C1COSCPCS,WATER,2057,0.194
Globe,C1COSCPCS,WATER,2058,0.19400000000000006
Globe,C1COSCPCS,WATER,2059,0.194
Globe,C1COSCPCS,WATER,2060,0.194
Globe,C1COSF000,WATER,2010,0.015120000000000001
Globe,C1COSF000,WATER,2011,0.015120000000000001
Globe,C1COSF000,WATER,2012,0.015120000000000001
Globe,C1COSF000,WATER,2013,0.005083818048730115
Globe,C1ELHGP00,WATER,2047,0.013257186312891989
Globe,C1ELHGP00,WATER,2048,0.8055454172371287
Globe,C1ELHGP00,WATER,2049,1.0574193682066841
Globe,C1ELHGP00,WATER,2050,1.2910322904095126
Globe,C1ELHGP00,WATER,2051,1.3767030274674565
Globe,C1ELHGP00,WATER,2052,1.462772142218771
Globe,C1ELHGP00,WATER,2053,1.4716675587512367
Globe,C1ELHGP00,WATER,2054,1.4822408869776504
Globe,C1ELHGP00,WATER,2055,1.033238518759984
Globe,C1ELHGP00,WATER,2056,1.0194180105778323
Globe,C1ELHGP00,WATER,2057,1.015640349477125
Globe,C1ELHGP00,WATER,2058,1.0126839190506662
Globe,C1ELHGP00,WATER,2059,1.0102202270286136
