REGION,TIMESLICE,FUEL,YEAR,VALUE
Globe,IN,C1_F_HEA_R,2039,39.62791776
Globe,IP,C1_F_HEA_R,2039,7.21136448
Globe,ID,C1_F_HEA_R,2040,39.77714024
Globe,IN,C1_F_HEA_R,2040,39.77714024
Globe,IP,C1_F_HEA_R,2040,7.2385195200000005
Globe,ID,C1_F_HEA_R,2041,39.872008339999994
Globe,IN,C1_F_HEA_R,2041,39.872008339999994
Globe,IP,C1_F_HEA_R,2041,7.25578332
Globe,ID,C1_F_HEA_R,2042,39.96692227
Globe,IN,C1_F_HEA_R,2042,39.96692227
Globe,IP,C1_F_HEA_R,2042,7.27305546
Globe,ID,C1_F_HEA_R,2043,40.06179037
Globe,IN,C1_F_HEA_R,2043,40.06179037
Globe,IP,C1_F_HEA_R,2043,7.29031926
Globe,ID,C1_F_HEA_R,2044,40.156704299999994
Globe,IN,C1_F_HEA_R,2044,40.156704299999994
Globe,IP,C1_F_HEA_R,2044,7.3075914
Globe,ID,C1_F_HEA_R,2045,40.2515724
Globe,IN,C1_F_HEA_R,2045,40.2515724
Globe,IP,C1_F_HEA_R,2045,7.3248552
Globe,ID,C1_F_HEA_R,2046,40.318117560000005
Globe,IN,C1_F_HEA_R,2046,40.318117560000005
Globe,IP,C1_F_HEA_R,2046,7.336964880000001
Globe,ID,C1_F_HEA_R,2047,40.384662719999994
Globe,IN,C1_F_HEA_R,2047,40.384662719999994
Globe,IP,C1_F_HEA_R,2047,7.34907456
Globe,ID,C1_F_HEA_R,2048,40.451253709999996
Globe,IN,C1_F_HEA_R,2048,40.451253709999996
Globe,IP,C1_F_HEA_R,2048,7.36119258
Globe,ID,C1_F_HEA_R,2049,40.51779887
Globe,IN,C1_F_HEA_R,2049,40.51779887
Globe,IP,C1_F_HEA_R,2049,7.37330226
Globe,ID,C1_F_HEA_R,2050,40.584344030000004
Globe,IN,C1_F_HEA_R,2050,40.584344030000004
Globe,IP,C1_F_HEA_R,2050,7.385411940000001
Globe,ID,C1_F_HEA_R,2051,40.584344030000004
Globe,IN,C1_F_HEA_R,2051,40.584344030000004
Globe,IP,C1_F_HEA_R,2051,7.385411940000001
Globe,ID,C1_F_HEA_R,2052,40.584344030000004
Globe,IN,C1_F_HEA_R,2052,40.584344030000004
Globe,IP,C1_F_HEA_R,2052,7.385411940000001
Globe,ID,C1_F_HEA_R,2053,40.584344030000004
Globe,IN,C1_F_HEA_R,2053,40.584344030000004
Globe,IP,C1_F_HEA_R,2053,7.385411940000001
Globe,ID,C1_F_HEA_R,2054,40.584344030000004
Globe,IN,C1_F_HEA_R,2054,40.584344030000004
Globe,IP,C1_F_HEA_R,2054,7.385411940000001
Globe,ID,C1_F_HEA_R,2055,40.584344030000004
Globe,IN,C1_F_HEA_R,2055,40.584344030000004
Globe,IP,C1_F_HEA_R,2055,7.385411940000001
Globe,ID,C1_F_HEA_R,2056,40.584344030000004
Globe,IN,C1_F_HEA_R,2056,40.584344030000004
Globe,IP,C1_F_HEA_R,2056,7.385411940000001
Globe,ID,C1_F_HEA_R,2057,40.584344030000004
Globe,IN,C1_F_HEA_R,2057,40.584344030000004
Globe,IP,C1_F_HEA_R,2057,7.385411940000001
Globe,ID,C1_F_HEA_R,2058,40.584344030000004
Globe,IN,C1_F_HEA_R,2058,40.584344030000004
Globe,IP,C1_F_HEA_R,2058,7.385411940000001
Globe,ID,C1_F_HEA_R,2059,40.584344030000004
Globe,IN,C1_F_HEA_R,2059,40.584344030000004
