REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
Globe,ID,C1BMBRFN1,1,2033,4.081559211956636
Globe,IN,C1BMBRFN1,1,2033,4.081559211956636
Globe,IP,C1BMBRFN1,1,2033,4.081559211956636
Globe,ID,C1BMBRFN1,1,2034,1.6722903397931117
Globe,IN,C1BMBRFN1,1,2034,1.6722903397931117
Globe,IP,C1BMBRFN1,1,2034,1.6722903397931117
Globe,ID,C1BMCHP00,1,2010,0.7301733140737507
Globe,IN,C1BMCHP00,1,2010,0.8845848
Globe,IP,C1BMCHP00,1,2010,0.8845848
Globe,ID,C1BMCHP00,1,2011,0.7102594964171941
Globe,IN,C1BMCHP00,1,2011,0.86045976
Globe,IP,C1BMCHP00,1,2011,0.86045976
Globe,ID,C1BMCHP00,1,2012,0.6881330323543529
Globe,IN,C1BMCHP00,1,2012,0.83365416
Globe,IP,C1BMCHP00,1,2012,0.83365416
Globe,ID,C1BMCHP00,1,2013,0.80684856
Globe,IN,C1BMCHP00,1,2013,0.6660065682915122
Globe,IP,C1BMCHP00,1,2013,0.80684856
Globe,ID,C1BMCHP00,1,2014,0.78004296
Globe,IN,C1BMCHP00,1,2014,0.6438801042286713
Globe,IP,C1BMCHP00,1,2014,0.78004296
Globe,ID,C1BMCHP00,1,2015,0.75591792
Globe,IN,C1BMCHP00,1,2015,0.6239662865721143
Globe,IP,C1BMCHP00,1,2015,0.75591792
Globe,ID,C1BMCHP00,1,2016,0.6018398225092735
Globe,IN,C1BMCHP00,1,2016,0.72911232
Globe,IP,C1BMCHP00,1,2016,0.72911232
Globe,ID,C1BMCHP00,1,2017,0.70230672
Globe,IN,C1BMCHP00,1,2017,0.5797133584464326
Globe,IP,C1BMCHP00,1,2017,0.70230672
Globe,ID,C1BMCHP00,1,2018,0.5597995407898757
Globe,IN,C1BMCHP00,1,2018,0.67818168
Globe,IP,C1BMCHP00,1,2018,0.67818168
Globe,ID,C1BMCHP00,1,2019,0.5376730767270346
Globe,IN,C1BMCHP00,1,2019,0.65137608
Globe,IP,C1BMCHP00,1,2019,0.65137608
Globe,ID,C1BMCHP00,1,2020,0.6395059353952206
Globe,IN,C1BMCHP00,1,2020,0.5278749626009425
Globe,IP,C1BMCHP00,1,2020,0.6395059353952206
Globe,ID,C1BMCHP00,1,2021,1.676915086693174
