REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
Globe,DUMMYRD,1,2042,99999.0
Globe,DUMMYRD,1,2043,99999.0
Globe,DUMMYRD,1,2044,99999.0
Globe,DUMMYRD,1,2045,99999.0
Globe,DUMMYRD,1,2046,99999.0
Globe,DUMMYRD,1,2047,99999.0
Globe,DUMMYRD,1,2048,99999.0
Globe,DUMMYRD,1,2049,99999.0
Globe,DUMMYRD,1,2050,99999.0
Globe,DUMMYRD,1,2051,99999.0
Globe,DUMMYRD,1,2052,99999.0
Globe,DUMMYRD,1,2053,99999.0
Globe,DUMMYRD,1,2054,99999.0
Globe,DUMMYRD,1,2055,99999.0
Globe,DUMMYRD,1,2056,99999.0
Globe,DUMMYRD,1,2057,99999.0
Globe,DUMMYRD,1,2058,99999.0
Globe,DUMMYRD,1,2059,99999.0
Globe,DUMMYRD,1,2060,99999.0
Globe,DUMMYRD,1,2061,99999.0
Globe,DUMMYRD,1,2062,99999.0
Globe,DUMMYRD,1,2063,99999.0
Globe,DUMMYRD,1,2064,99999.0
Globe,DUMMYRD,1,2065,99999.0
Globe,DUMMYRD,1,2066,99999.0
Globe,DUMMYRD,1,2067,99999.0
Globe,DUMMYRD,1,2068,99999.0
Globe,DUMMYRD,1,2069,99999.0
Globe,DUMMYRD,1,2070,99999.0
Globe,DUMMYRD,2,2010,1e-05
Globe,DUMMYRD,2,2011,1e-05
Globe,DUMMYRD,2,2012,1e-05
Globe,DUMMYRD,2,2013,1e-05
Globe,DUMMYRD,2,2014,1e-05
Globe,DUMMYRD,2,2015,1e-05
Globe,DUMMYRD,2,2016,1e-05
Globe,DUMMYRD,2,2017,1e-05
Globe,DUMMYRD,2,2018,1e-05
Globe,DUMMYRD,2,2019,1e-05
Globe,DUMMYRD,2,2020,1e-05
Globe,DUMMYRD,2,2021,1e-05
Globe,DUMMYRD,2,2022,1e-05
Globe,DUMMYRD,2,2023,1e-05
Globe,DUMMYRD,2,2024,1e-05
Globe,DUMMYRD,2,2025,1e-05
Globe,DUMMYRD,2,2026,1e-05
Globe,DUMMYRD,2,2027,1e-05
Globe,DUMMYRD,2,2028,1e-05
Globe,DUMMYRD,2,2029,1e-05
Globe,DUMMYRD,2,2030,1e-05
Globe,DUMMYRD,2,2031,1e-05
Globe,DUMMYRD,2,2032,1e-05
Globe,DUMMYRD,2,2033,1e-05
Globe,DUMMYRD,2,2034,1e-05
Globe,DUMMYRD,2,2035,1e-05
Globe,DUMMYRD,2,2036,1e-05
Globe,DUMMYRD,2,2037,1e-05
Globe,DUMMYRD,2,2038,1e-05
Globe,DUMMYRD,2,2039,1e-05
Globe,DUMMYRD,2,2040,1e-05
Globe,DUMMYRD,2,2041,1e-05
Globe,DUMMYRD,2,2042,1e-05
Globe,DUMMYRD,2,2043,1e-05
Globe,DUMMYRD,2,2044,1e-05
Globe,DUMMYRD,2,2045,1e-05
Globe,DUMMYRD,2,2046,1e-05
Globe,DUMMYRD,2,2047,1e-05
Globe,DUMMYRD,2,2048,1e-05
Globe,DUMMYRD,2,2049,1e-05
Globe,DUMMYRD,2,2050,1e-05
Globe,DUMMYRD,2,2051,1e-05
Globe,DUMMYRD,2,2052,1e-05
Globe,DUMMYRD,2,2053,1e-05
Globe,DUMMYRD,2,2054,1e-05
Globe,DUMMYRD,2,2055,1e-05
Globe,DUMMYRD,2,2056,1e-05
Globe,DUMMYRD,2,2057,1e-05
Globe,DUMMYRD,2,2058,1e-05
Globe,DUMMYRD,2,2059,1e-05
Globe,DUMMYRD,2,2060,1e-05
Globe,DUMMYRD,2,2061,1e-05
Globe,DUMMYRD,2,2062,1e-05
Globe,DUMMYRD,2,2063,1e-05
Globe,DUMMYRD,2,2064,1e-05
Globe,DUMMYRD,2,2065,1e-05
Globe,DUMMYRD,2,2066,1e-05
Globe,DUMMYRD,2,2067,1e-05
Globe,DUMMYRD,2,2068,1e-05
Globe,DUMMYRD,2,2069,1e-05
Globe,DUMMYRD,2,2070,1e-05
Globe,DUMMYRL,1,2010,99999.0
Globe,DUMMYRL,1,2011,99999.0
Globe,DUMMYRL,1,2012,99999.0
Globe,DUMMYRL,1,2013,99999.0
Globe,DUMMYRL,1,2014,99999.0
Globe,DUMMYRL,1,2015,99999.0
Globe,DUMMYRL,1,2016,99999.0
Globe,DUMMYRL,1,2017,99999.0
Globe,DUMMYRL,1,2018,99999.0
Globe,DUMMYRL,1,2019,99999.0
Globe,DUMMYRL,1,2020,99999.0
Globe,DUMMYRL,1,2021,99999.0
Globe,DUMMYRL,1,2022,99999.0
Globe,DUMMYRL,1,2023,99999.0
Globe,DUMMYRL,1,2024,99999.0
Globe,DUMMYRL,1,2025,99999.0
Globe,DUMMYRL,1,2026,99999.0
Globe,DUMMYRL,1,2027,99999.0
Globe,DUMMYRL,1,2028,99999.0
Globe,DUMMYRL,1,2029,99999.0
Globe,DUMMYRL,1,2030,99999.0
Globe,DUMMYRL,1,2031,99999.0
Globe,DUMMYRL,1,2032,99999.0
Globe,DUMMYRL,1,2033,99999.0
Globe,DUMMYRL,1,2034,99999.0
Globe,DUMMYRL,1,2035,99999.0
Globe,DUMMYRL,1,2036,99999.0
Globe,DUMMYRL,1,2037,99999.0
Globe,DUMMYRL,1,2038,99999.0
Globe,DUMMYRL,1,2039,99999.0
Globe,DUMMYRL,1,2040,99999.0
Globe,DUMMYRL,1,2041,99999.0
Globe,DUMMYRL,1,2042,99999.0
Globe,DUMMYRL,1,2043,99999.0
Globe,DUMMYRL,1,2044,99999.0
Globe,DUMMYRL,1,2045,99999.0
Globe,DUMMYRL,1,2046,99999.0
Globe,DUMMYRL,1,2047,99999.0
Globe,DUMMYRL,1,2048,99999.0
Globe,DUMMYRL,1,2049,99999.0
Globe,DUMMYRL,1,2050,99999.0
Globe,DUMMYRL,1,2051,99999.0
Globe,DUMMYRL,1,2052,99999.0
Globe,DUMMYRL,1,2053,99999.0
Globe,DUMMYRL,1,2054,99999.0
Globe,DUMMYRL,1,2055,99999.0
Globe,DUMMYRL,1,2056,99999.0
Globe,DUMMYRL,1,2057,99999.0
Globe,DUMMYRL,1,2058,99999.0
Globe,DUMMYRL,1,2059,99999.0
Globe,DUMMYRL,1,2060,99999.0
Globe,DUMMYRL,1,2061,99999.0
Globe,DUMMYRL,1,2062,99999.0
Globe,DUMMYRL,1,2063,99999.0
Globe,DUMMYRL,1,2064,99999.0
Globe,DUMMYRL,1,2065,99999.0
Globe,DUMMYRL,1,2066,99999.0
Globe,DUMMYRL,1,2067,99999.0
Globe,DUMMYRL,1,2068,99999.0
Globe,DUMMYRL,1,2069,99999.0
Globe,DUMMYRL,1,2070,99999.0
Globe,DUMMYRL,2,2010,1e-05
Globe,DUMMYRL,2,2011,1e-05
Globe,DUMMYRL,2,2012,1e-05
Globe,DUMMYRL,2,2013,1e-05
Globe,DUMMYRL,2,2014,1e-05
Globe,DUMMYRL,2,2015,1e-05
Globe,DUMMYRL,2,2016,1e-05
Globe,DUMMYRL,2,2017,1e-05
Globe,DUMMYRL,2,2018,1e-05
Globe,DUMMYRL,2,2019,1e-05
Globe,DUMMYRL,2,2020,1e-05
Globe,DUMMYRL,2,2021,1e-05
Globe,DUMMYRL,2,2022,1e-05
Globe,DUMMYRL,2,2023,1e-05
Globe,DUMMYRL,2,2024,1e-05
Globe,DUMMYRL,2,2025,1e-05
Globe,DUMMYRL,2,2026,1e-05
Globe,DUMMYRL,2,2027,1e-05
Globe,DUMMYRL,2,2028,1e-05
Globe,DUMMYRL,2,2029,1e-05
Globe,DUMMYRL,2,2030,1e-05
Globe,DUMMYRL,2,2031,1e-05
Globe,DUMMYRL,2,2032,1e-05
Globe,DUMMYRL,2,2033,1e-05
Globe,DUMMYRL,2,2034,1e-05
Globe,DUMMYRL,2,2035,1e-05
Globe,DUMMYRL,2,2036,1e-05
Globe,DUMMYRL,2,2037,1e-05
Globe,DUMMYRL,2,2038,1e-05
Globe,DUMMYRL,2,2039,1e-05
Globe,DUMMYRL,2,2040,1e-05
Globe,DUMMYRL,2,2041,1e-05
Globe,DUMMYRL,2,2042,1e-05
Globe,DUMMYRL,2,2043,1e-05
Globe,DUMMYRL,2,2044,1e-05
Globe,DUMMYRL,2,2045,1e-05
Globe,DUMMYRL,2,2046,1e-05
Globe,DUMMYRL,2,2047,1e-05
Globe,DUMMYRL,2,2048,1e-05
Globe,DUMMYRL,2,2049,1e-05
Globe,DUMMYRL,2,2050,1e-05
Globe,DUMMYRL,2,2051,1e-05
Globe,DUMMYRL,2,2052,1e-05
Globe,DUMMYRL,2,2053,1e-05
Globe,DUMMYRL,2,2054,1e-05
Globe,DUMMYRL,2,2055,1e-05
Globe,DUMMYRL,2,2056,1e-05
Globe,DUMMYRL,2,2057,1e-05
Globe,DUMMYRL,2,2058,1e-05
Globe,DUMMYRL,2,2059,1e-05
Globe,DUMMYRL,2,2060,1e-05
Globe,DUMMYRL,2,2061,1e-05
Globe,DUMMYRL,2,2062,1e-05
Globe,DUMMYRL,2,2063,1e-05
Globe,DUMMYRL,2,2064,1e-05
Globe,DUMMYRL,2,2065,1e-05
Globe,DUMMYRL,2,2066,1e-05
Globe,DUMMYRL,2,2067,1e-05
Globe,DUMMYRL,2,2068,1e-05
Globe,DUMMYRL,2,2069,1e-05
Globe,DUMMYRL,2,2070,1e-05
Globe,DUMMYSTE,1,2010,50000.0
Globe,DUMMYSTE,1,2011,50000.0
Globe,DUMMYSTE,1,2012,50000.0
Globe,DUMMYSTE,1,2013,50000.0
Globe,DUMMYSTE,1,2014,50000.0
Globe,DUMMYSTE,1,2015,50000.0
Globe,DUMMYSTE,1,2016,50000.0
Globe,DUMMYSTE,1,2017,50000.0
Globe,DUMMYSTE,1,2018,50000.0
Globe,DUMMYSTE,1,2019,50000.0
Globe,DUMMYSTE,1,2020,50000.0
Globe,DUMMYSTE,1,2021,50000.0
Globe,DUMMYSTE,1,2022,50000.0
Globe,DUMMYSTE,1,2023,50000.0
Globe,DUMMYSTE,1,2024,50000.0
Globe,DUMMYSTE,1,2025,50000.0
Globe,DUMMYSTE,1,2026,50000.0
Globe,DUMMYSTE,1,2027,50000.0
Globe,DUMMYSTE,1,2028,50000.0
Globe,DUMMYSTE,1,2029,50000.0
Globe,DUMMYSTE,1,2030,50000.0
Globe,DUMMYSTE,1,2031,50000.0
Globe,DUMMYSTE,1,2032,50000.0
Globe,DUMMYSTE,1,2033,50000.0
Globe,DUMMYSTE,1,2034,50000.0
Globe,DUMMYSTE,1,2035,50000.0
Globe,DUMMYSTE,1,2036,50000.0
Globe,DUMMYSTE,1,2037,50000.0
Globe,DUMMYSTE,1,2038,50000.0
Globe,DUMMYSTE,1,2039,50000.0
Globe,DUMMYSTE,1,2040,50000.0
Globe,DUMMYSTE,1,2041,50000.0
Globe,DUMMYSTE,1,2042,50000.0
Globe,DUMMYSTE,1,2043,50000.0
Globe,DUMMYSTE,1,2044,50000.0
Globe,DUMMYSTE,1,2045,50000.0
Globe,DUMMYSTE,1,2046,50000.0
Globe,DUMMYSTE,1,2047,50000.0
Globe,DUMMYSTE,1,2048,50000.0
Globe,DUMMYSTE,1,2049,50000.0
Globe,DUMMYSTE,1,2050,50000.0
Globe,DUMMYSTE,1,2051,50000.0
Globe,DUMMYSTE,1,2052,50000.0
Globe,DUMMYSTE,1,2053,50000.0
Globe,DUMMYSTE,1,2054,50000.0
Globe,DUMMYSTE,1,2055,50000.0
Globe,DUMMYSTE,1,2056,50000.0
Globe,DUMMYSTE,1,2057,50000.0
Globe,DUMMYSTE,1,2058,50000.0
Globe,DUMMYSTE,1,2059,50000.0
Globe,DUMMYSTE,1,2060,50000.0
Globe,DUMMYSTE,1,2061,50000.0
Globe,DUMMYSTE,1,2062,50000.0
Globe,DUMMYSTE,1,2063,50000.0
Globe,DUMMYSTE,1,2064,50000.0
Globe,DUMMYSTE,1,2065,50000.0
Globe,DUMMYSTE,1,2066,50000.0
Globe,DUMMYSTE,1,2067,50000.0
Globe,DUMMYSTE,1,2068,50000.0
Globe,DUMMYSTE,1,2069,50000.0
Globe,DUMMYSTE,1,2070,50000.0
Globe,DUMMYSTE,2,2010,1e-05
Globe,DUMMYSTE,2,2011,1e-05
Globe,DUMMYSTE,2,2012,1e-05
Globe,DUMMYSTE,2,2013,1e-05
Globe,DUMMYSTE,2,2014,1e-05
Globe,DUMMYSTE,2,2015,1e-05
Globe,DUMMYSTE,2,2016,1e-05
Globe,DUMMYSTE,2,2017,1e-05
Globe,DUMMYSTE,2,2018,1e-05
Globe,DUMMYSTE,2,2019,1e-05
Globe,DUMMYSTE,2,2020,1e-05
Globe,DUMMYSTE,2,2021,1e-05
Globe,DUMMYSTE,2,2022,1e-05
Globe,DUMMYSTE,2,2023,1e-05
Globe,DUMMYSTE,2,2024,1e-05
Globe,DUMMYSTE,2,2025,1e-05
Globe,DUMMYSTE,2,2026,1e-05
Globe,DUMMYSTE,2,2027,1e-05
Globe,DUMMYSTE,2,2028,1e-05
Globe,DUMMYSTE,2,2029,1e-05
Globe,DUMMYSTE,2,2030,1e-05
Globe,DUMMYSTE,2,2031,1e-05
Globe,DUMMYSTE,2,2032,1e-05
Globe,DUMMYSTE,2,2033,1e-05
Globe,DUMMYSTE,2,2034,1e-05
Globe,DUMMYSTE,2,2035,1e-05
Globe,DUMMYSTE,2,2036,1e-05
Globe,DUMMYSTE,2,2037,1e-05
Globe,DUMMYSTE,2,2038,1e-05
Globe,DUMMYSTE,2,2039,1e-05
Globe,DUMMYSTE,2,2040,1e-05
Globe,DUMMYSTE,2,2041,1e-05
Globe,DUMMYSTE,2,2042,1e-05
Globe,DUMMYSTE,2,2043,1e-05
Globe,DUMMYSTE,2,2044,1e-05
Globe,DUMMYSTE,2,2045,1e-05
Globe,DUMMYSTE,2,2046,1e-05
Globe,DUMMYSTE,2,2047,1e-05
Globe,DUMMYSTE,2,2048,1e-05
Globe,DUMMYSTE,2,2049,1e-05
Globe,DUMMYSTE,2,2050,1e-05
Globe,DUMMYSTE,2,2051,1e-05
Globe,DUMMYSTE,2,2052,1e-05
Globe,DUMMYSTE,2,2053,1e-05
Globe,DUMMYSTE,2,2054,1e-05
Globe,DUMMYSTE,2,2055,1e-05
Globe,DUMMYSTE,2,2056,1e-05
Globe,DUMMYSTE,2,2057,1e-05
Globe,DUMMYSTE,2,2058,1e-05
Globe,DUMMYSTE,2,2059,1e-05
Globe,DUMMYSTE,2,2060,1e-05
Globe,DUMMYSTE,2,2061,1e-05
Globe,DUMMYSTE,2,2062,1e-05
Globe,DUMMYSTE,2,2063,1e-05
Globe,DUMMYSTE,2,2064,1e-05
Globe,DUMMYSTE,2,2065,1e-05
Globe,DUMMYSTE,2,2066,1e-05
Globe,DUMMYSTE,2,2067,1e-05
Globe,DUMMYSTE,2,2068,1e-05
Globe,DUMMYSTE,2,2069,1e-05
Globe,DUMMYSTE,2,2070,1e-05
Globe,DUMMYVFOO,1,2010,500.0
Globe,DUMMYVFOO,1,2011,500.0
Globe,DUMMYVFOO,1,2012,500.0
Globe,DUMMYVFOO,1,2013,500.0
Globe,DUMMYVFOO,1,2014,500.0
Globe,DUMMYVFOO,1,2015,500.0
Globe,DUMMYVFOO,1,2016,500.0
Globe,DUMMYVFOO,1,2017,500.0
Globe,DUMMYVFOO,1,2018,500.0
Globe,DUMMYVFOO,1,2019,500.0
Globe,DUMMYVFOO,1,2020,500.0
Globe,DUMMYVFOO,1,2021,500.0
Globe,DUMMYVFOO,1,2022,500.0
Globe,DUMMYVFOO,1,2023,500.0
Globe,DUMMYVFOO,1,2024,500.0
Globe,DUMMYVFOO,1,2025,500.0
Globe,DUMMYVFOO,1,2026,500.0
Globe,DUMMYVFOO,1,2027,500.0
Globe,DUMMYVFOO,1,2028,500.0
Globe,DUMMYVFOO,1,2029,500.0
Globe,DUMMYVFOO,1,2030,500.0
Globe,DUMMYVFOO,1,2031,500.0
Globe,DUMMYVFOO,1,2032,500.0
Globe,DUMMYVFOO,1,2033,500.0
Globe,DUMMYVFOO,1,2034,500.0
Globe,DUMMYVFOO,1,2035,500.0
Globe,DUMMYVFOO,1,2036,500.0
Globe,DUMMYVFOO,1,2037,500.0
Globe,DUMMYVFOO,1,2038,500.0
Globe,DUMMYVFOO,1,2039,500.0
Globe,DUMMYVFOO,1,2040,500.0
Globe,DUMMYVFOO,1,2041,500.0
Globe,DUMMYVFOO,1,2042,500.0
Globe,DUMMYVFOO,1,2043,500.0
Globe,DUMMYVFOO,1,2044,500.0
Globe,DUMMYVFOO,1,2045,500.0
Globe,DUMMYVFOO,1,2046,500.0
Globe,DUMMYVFOO,1,2047,500.0
Globe,DUMMYVFOO,1,2048,500.0
Globe,DUMMYVFOO,1,2049,500.0
Globe,DUMMYVFOO,1,2050,500.0
Globe,DUMMYVFOO,1,2051,500.0
Globe,DUMMYVFOO,1,2052,500.0
Globe,DUMMYVFOO,1,2053,500.0
Globe,DUMMYVFOO,1,2054,500.0
Globe,DUMMYVFOO,1,2055,500.0
Globe,DUMMYVFOO,1,2056,500.0
Globe,DUMMYVFOO,1,2057,500.0
Globe,DUMMYVFOO,1,2058,500.0
Globe,DUMMYVFOO,1,2059,500.0
Globe,DUMMYVFOO,1,2060,500.0
Globe,DUMMYVFOO,1,2061,500.0
Globe,DUMMYVFOO,1,2062,500.0
Globe,DUMMYVFOO,1,2063,500.0
Globe,DUMMYVFOO,1,2064,500.0
Globe,DUMMYVFOO,1,2065,500.0
Globe,DUMMYVFOO,1,2066,500.0
Globe,DUMMYVFOO,1,2067,500.0
Globe,DUMMYVFOO,1,2068,500.0
Globe,DUMMYVFOO,1,2069,500.0
Globe,DUMMYVFOO,1,2070,500.0
Globe,DUMMYVFOO,2,2010,1e-05
Globe,DUMMYVFOO,2,2011,1e-05
Globe,DUMMYVFOO,2,2012,1e-05
Globe,DUMMYVFOO,2,2013,1e-05
Globe,DUMMYVFOO,2,2014,1e-05
Globe,DUMMYVFOO,2,2015,1e-05
Globe,DUMMYVFOO,2,2016,1e-05
Globe,DUMMYVFOO,2,2017,1e-05
Globe,DUMMYVFOO,2,2018,1e-05
Globe,DUMMYVFOO,2,2019,1e-05
Globe,DUMMYVFOO,2,2020,1e-05
Globe,DUMMYVFOO,2,2021,1e-05
Globe,DUMMYVFOO,2,2022,1e-05
Globe,DUMMYVFOO,2,2023,1e-05
Globe,DUMMYVFOO,2,2024,1e-05
Globe,DUMMYVFOO,2,2025,1e-05
Globe,DUMMYVFOO,2,2026,1e-05
Globe,DUMMYVFOO,2,2027,1e-05
Globe,DUMMYVFOO,2,2028,1e-05
Globe,DUMMYVFOO,2,2029,1e-05
Globe,DUMMYVFOO,2,2030,1e-05
Globe,DUMMYVFOO,2,2031,1e-05
Globe,DUMMYVFOO,2,2032,1e-05
Globe,DUMMYVFOO,2,2033,1e-05
Globe,DUMMYVFOO,2,2034,1e-05
Globe,DUMMYVFOO,2,2035,1e-05
Globe,DUMMYVFOO,2,2036,1e-05
Globe,DUMMYVFOO,2,2037,1e-05
Globe,DUMMYVFOO,2,2038,1e-05
Globe,DUMMYVFOO,2,2039,1e-05
Globe,DUMMYVFOO,2,2040,1e-05
Globe,DUMMYVFOO,2,2041,1e-05
Globe,DUMMYVFOO,2,2042,1e-05
Globe,DUMMYVFOO,2,2043,1e-05
Globe,DUMMYVFOO,2,2044,1e-05
Globe,DUMMYVFOO,2,2045,1e-05
Globe,DUMMYVFOO,2,2046,1e-05
Globe,DUMMYVFOO,2,2047,1e-05
Globe,DUMMYVFOO,2,2048,1e-05
Globe,DUMMYVFOO,2,2049,1e-05
Globe,DUMMYVFOO,2,2050,1e-05
Globe,DUMMYVFOO,2,2051,1e-05
Globe,DUMMYVFOO,2,2052,1e-05
Globe,DUMMYVFOO,2,2053,1e-05
Globe,DUMMYVFOO,2,2054,1e-05
Globe,DUMMYVFOO,2,2055,1e-05
Globe,DUMMYVFOO,2,2056,1e-05
Globe,DUMMYVFOO,2,2057,1e-05
Globe,DUMMYVFOO,2,2058,1e-05
Globe,DUMMYVFOO,2,2059,1e-05
Globe,DUMMYVFOO,2,2060,1e-05
Globe,DUMMYVFOO,2,2061,1e-05
Globe,DUMMYVFOO,2,2062,1e-05
Globe,DUMMYVFOO,2,2063,1e-05
Globe,DUMMYVFOO,2,2064,1e-05
Globe,DUMMYVFOO,2,2065,1e-05
Globe,DUMMYVFOO,2,2066,1e-05
Globe,DUMMYVFOO,2,2067,1e-05
Globe,DUMMYVFOO,2,2068,1e-05
Globe,DUMMYVFOO,2,2069,1e-05
Globe,DUMMYVFOO,2,2070,1e-05
Globe,FERTPLANT,1,2010,15.0
Globe,FERTPLANT,1,2011,15.0
Globe,FERTPLANT,1,2012,15.0
Globe,FERTPLANT,1,2013,15.0
Globe,FERTPLANT,1,2014,15.0
Globe,FERTPLANT,1,2015,15.0
Globe,FERTPLANT,1,2016,15.0
Globe,FERTPLANT,1,2017,15.0
Globe,FERTPLANT,1,2018,15.0
Globe,FERTPLANT,1,2019,15.0
Globe,FERTPLANT,1,2020,15.0
Globe,FERTPLANT,1,2021,15.0
Globe,FERTPLANT,1,2022,15.0
Globe,FERTPLANT,1,2023,15.0
Globe,FERTPLANT,1,2024,15.0
Globe,FERTPLANT,1,2025,15.0
Globe,FERTPLANT,1,2026,15.0
Globe,FERTPLANT,1,2027,15.0
Globe,FERTPLANT,1,2028,15.0
Globe,FERTPLANT,1,2029,15.0
Globe,FERTPLANT,1,2030,15.0
Globe,FERTPLANT,1,2031,15.0
Globe,FERTPLANT,1,2032,15.0
Globe,FERTPLANT,1,2033,15.0
Globe,FERTPLANT,1,2034,15.0
Globe,FERTPLANT,1,2035,15.0
Globe,FERTPLANT,1,2036,15.0
Globe,FERTPLANT,1,2037,15.0
Globe,FERTPLANT,1,2038,15.0
Globe,FERTPLANT,1,2039,15.0
Globe,FERTPLANT,1,2040,15.0
Globe,FERTPLANT,1,2041,15.0
Globe,FERTPLANT,1,2042,15.0
Globe,FERTPLANT,1,2043,15.0
Globe,FERTPLANT,1,2044,15.0
Globe,FERTPLANT,1,2045,15.0
Globe,FERTPLANT,1,2046,15.0
Globe,FERTPLANT,1,2047,15.0
Globe,FERTPLANT,1,2048,15.0
Globe,FERTPLANT,1,2049,15.0
Globe,FERTPLANT,1,2050,15.0
Globe,FERTPLANT,1,2051,15.0
Globe,FERTPLANT,1,2052,15.0
Globe,FERTPLANT,1,2053,15.0
Globe,FERTPLANT,1,2054,15.0
Globe,FERTPLANT,1,2055,15.0
Globe,FERTPLANT,1,2056,15.0
Globe,FERTPLANT,1,2057,15.0
Globe,FERTPLANT,1,2058,15.0
Globe,FERTPLANT,1,2059,15.0
Globe,FERTPLANT,1,2060,15.0
Globe,FERTPLANT,1,2061,15.0
Globe,FERTPLANT,1,2062,15.0
Globe,FERTPLANT,1,2063,15.0
Globe,FERTPLANT,1,2064,15.0
Globe,FERTPLANT,1,2065,15.0
Globe,FERTPLANT,1,2066,15.0
Globe,FERTPLANT,1,2067,15.0
Globe,FERTPLANT,1,2068,15.0
Globe,FERTPLANT,1,2069,15.0
Globe,FERTPLANT,1,2070,15.0
Globe,FERTPLANT,2,2010,9999999.0
Globe,FERTPLANT,2,2011,9999999.0
Globe,FERTPLANT,2,2012,9999999.0
Globe,FERTPLANT,2,2013,9999999.0
Globe,FERTPLANT,2,2014,9999999.0
Globe,FERTPLANT,2,2015,9999999.0
Globe,FERTPLANT,2,2016,9999999.0
Globe,FERTPLANT,2,2017,9999999.0
Globe,FERTPLANT,2,2018,9999999.0
Globe,FERTPLANT,2,2019,9999999.0
Globe,FERTPLANT,2,2020,9999999.0
Globe,FERTPLANT,2,2021,9999999.0
Globe,FERTPLANT,2,2022,9999999.0
Globe,FERTPLANT,2,2023,9999999.0
Globe,FERTPLANT,2,2024,9999999.0
Globe,FERTPLANT,2,2025,9999999.0
Globe,FERTPLANT,2,2026,9999999.0
Globe,FERTPLANT,2,2027,9999999.0
Globe,FERTPLANT,2,2028,9999999.0
Globe,FERTPLANT,2,2029,9999999.0
Globe,FERTPLANT,2,2030,9999999.0
Globe,FERTPLANT,2,2031,9999999.0
Globe,FERTPLANT,2,2032,9999999.0
Globe,FERTPLANT,2,2033,9999999.0
Globe,FERTPLANT,2,2034,9999999.0
Globe,FERTPLANT,2,2035,9999999.0
Globe,FERTPLANT,2,2036,9999999.0
Globe,FERTPLANT,2,2037,9999999.0
Globe,FERTPLANT,2,2038,9999999.0
Globe,FERTPLANT,2,2039,9999999.0
Globe,FERTPLANT,2,2040,9999999.0
Globe,FERTPLANT,2,2041,9999999.0
Globe,FERTPLANT,2,2042,9999999.0
Globe,FERTPLANT,2,2043,9999999.0
Globe,FERTPLANT,2,2044,9999999.0
Globe,FERTPLANT,2,2045,9999999.0
Globe,FERTPLANT,2,2046,9999999.0
Globe,FERTPLANT,2,2047,9999999.0
Globe,FERTPLANT,2,2048,9999999.0
Globe,FERTPLANT,2,2049,9999999.0
Globe,FERTPLANT,2,2050,9999999.0
Globe,FERTPLANT,2,2051,9999999.0
Globe,FERTPLANT,2,2052,9999999.0
Globe,FERTPLANT,2,2053,9999999.0
Globe,FERTPLANT,2,2054,9999999.0
Globe,FERTPLANT,2,2055,9999999.0
Globe,FERTPLANT,2,2056,9999999.0
Globe,FERTPLANT,2,2057,9999999.0
Globe,FERTPLANT,2,2058,9999999.0
Globe,FERTPLANT,2,2059,9999999.0
Globe,FERTPLANT,2,2060,9999999.0
Globe,FERTPLANT,2,2061,9999999.0
Globe,FERTPLANT,2,2062,9999999.0
Globe,FERTPLANT,2,2063,9999999.0
Globe,FERTPLANT,2,2064,9999999.0
Globe,FERTPLANT,2,2065,9999999.0
Globe,FERTPLANT,2,2066,9999999.0
Globe,FERTPLANT,2,2067,9999999.0
Globe,FERTPLANT,2,2068,9999999.0
Globe,FERTPLANT,2,2069,9999999.0
Globe,FERTPLANT,2,2070,9999999.0
Globe,LA,2,2010,999999999.0
Globe,LA,2,2011,999999999.0
Globe,LA,2,2012,999999999.0
Globe,LA,2,2013,999999999.0
Globe,LA,2,2014,999999999.0
Globe,LA,2,2015,999999999.0
Globe,LA,2,2016,999999999.0
Globe,LA,2,2017,999999999.0
Globe,LA,2,2018,999999999.0
Globe,LA,2,2019,999999999.0
Globe,LA,2,2020,999999999.0
Globe,LA,2,2021,999999999.0
Globe,LA,2,2022,999999999.0
Globe,LA,2,2023,999999999.0
Globe,LA,2,2024,999999999.0
Globe,LA,2,2025,999999999.0
Globe,LA,2,2026,999999999.0
Globe,LA,2,2027,999999999.0
Globe,LA,2,2028,999999999.0
Globe,LA,2,2029,999999999.0
Globe,LA,2,2030,999999999.0
Globe,LA,2,2031,999999999.0
Globe,LA,2,2032,999999999.0
Globe,LA,2,2033,999999999.0
Globe,LA,2,2034,999999999.0
Globe,LA,2,2035,999999999.0
Globe,LA,2,2036,999999999.0
Globe,LA,2,2037,999999999.0
Globe,LA,2,2038,999999999.0
Globe,LA,2,2039,999999999.0
Globe,LA,2,2040,999999999.0
Globe,LA,2,2041,999999999.0
Globe,LA,2,2042,999999999.0
Globe,LA,2,2043,999999999.0
Globe,LA,2,2044,999999999.0
Globe,LA,2,2045,999999999.0
Globe,LA,2,2046,999999999.0
Globe,LA,2,2047,999999999.0
Globe,LA,2,2048,999999999.0
Globe,LA,2,2049,999999999.0
Globe,LA,2,2050,999999999.0
Globe,LA,2,2051,999999999.0
Globe,LA,2,2052,999999999.0
Globe,LA,2,2053,999999999.0
Globe,LA,2,2054,999999999.0
Globe,LA,2,2055,999999999.0
Globe,LA,2,2056,999999999.0
Globe,LA,2,2057,999999999.0
Globe,LA,2,2058,999999999.0
Globe,LA,2,2059,999999999.0
Globe,LA,2,2060,999999999.0
Globe,LA,2,2061,999999999.0
