REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,FUEL,TIMESLICE,VALUE
Globe,PETBPLANT,1,2038,C1_F_HEA_I,IN,22.518238454381336
Globe,PETBPLANT,1,2038,C1_P_GAS,ID,6.032881464298431
Globe,PETBPLANT,1,2038,C1_P_GAS,IN,6.032881464298431
Globe,PETBPLANT,1,2038,C1_P_HCO,ID,1.9318777722753406
Globe,PETBPLANT,1,2038,C1_P_HCO,IN,1.9318777722753406
Globe,PETBPLANT,1,2038,C1_P_LFO,ID,28.415549548695534
Globe,PETBPLANT,1,2038,C1_P_LFO,IN,28.415549548695534
Globe,PETBPLANT,1,2039,C1_F_CLS,ID,6.550407592181201
Globe,PETBPLANT,1,2039,C1_F_CLS,IN,6.550407592181201
Globe,PETBPLANT,1,2039,C1_F_HEA_I,ID,22.750558319281062
Globe,PETBPLANT,1,2039,C1_F_HEA_I,IN,22.750558319281062
Globe,PETBPLANT,1,2039,C1_P_GAS,ID,6.095122487706244
Globe,PETBPLANT,1,2039,C1_P_GAS,IN,6.095122487706244
Globe,PETBPLANT,1,2039,C1_P_HCO,ID,1.951808886512674
Globe,PETBPLANT,1,2039,C1_P_HCO,IN,1.951808886512674
Globe,PETBPLANT,1,2039,C1_P_LFO,ID,28.70871176231975
Globe,PETBPLANT,1,2039,C1_P_LFO,IN,28.70871176231975
Globe,PETBPLANT,1,2040,C1_F_CLS,ID,6.552130317471465
Globe,PETBPLANT,1,2040,C1_F_CLS,IN,6.552130317471465
Globe,PETBPLANT,1,2040,C1_F_HEA_I,ID,22.97828125060988
Globe,PETBPLANT,1,2040,C1_F_HEA_I,IN,22.97828125060988
Globe,PETBPLANT,1,2040,C1_P_GAS,ID,6.156131942517397
Globe,PETBPLANT,1,2040,C1_P_GAS,IN,6.156131942517397
Globe,PETBPLANT,1,2040,C1_P_HCO,ID,1.9713456220420877
Globe,PETBPLANT,1,2040,C1_P_HCO,IN,1.9713456220420877
Globe,PETBPLANT,1,2040,C1_P_LFO,ID,28.9960731494752
Globe,PETBPLANT,1,2040,C1_P_LFO,IN,28.9960731494752
Globe,PETBPLANT,1,2041,C1_F_CLS,ID,6.551350883814919
Globe,PETBPLANT,1,2041,C1_F_CLS,IN,6.551350883814919
Globe,PETBPLANT,1,2041,C1_F_HEA_I,ID,23.20137696665689
Globe,PETBPLANT,1,2041,C1_F_HEA_I,IN,23.20137696665689
Globe,PETBPLANT,1,2041,C1_P_GAS,ID,6.215901715931557
Globe,PETBPLANT,1,2041,C1_P_GAS,IN,6.215901715931557
